Ship/Navire,Date(GMT),Longitude,Latitude,Deph/Profondeur(m),Temperature/Température(ºC),Salinity/Salinité
CABOT,2012-01-03 15:50:29,-54.46030,50.84730,3.0,-0.31,32.30
CABOT,2012-01-03 16:00:29,-54.48980,50.88000,3.0,-0.28,32.27
CABOT,2012-01-03 16:10:29,-54.52020,50.91170,3.0,-0.36,32.24
CABOT,2012-01-03 16:20:29,-54.55130,50.94320,3.0,-0.27,32.23
CABOT,2012-01-03 16:30:29,-54.58270,50.97400,3.0,-0.27,32.19
CABOT,2012-01-03 16:40:29,-54.61430,51.00570,3.0,-0.26,32.17
CABOT,2012-01-03 16:50:29,-54.64550,51.03800,3.0,-0.28,32.17
CABOT,2012-01-03 17:00:29,-54.67770,51.07000,3.0,-0.18,32.29
CABOT,2012-01-03 17:10:29,-54.71020,51.10300,3.0,0.15,32.54
CABOT,2012-01-03 17:20:29,-54.74280,51.13600,3.0,0.18,32.55
CABOT,2012-01-03 17:30:29,-54.77530,51.16830,3.0,0.17,32.50
CABOT,2012-01-03 17:40:29,-54.80630,51.20120,3.0,-0.13,32.36
CABOT,2012-01-03 17:50:29,-54.83850,51.23320,3.0,-0.25,32.25
CABOT,2012-01-03 18:00:29,-54.86970,51.26550,3.0,-0.14,32.32
CABOT,2012-01-03 18:10:29,-54.89600,51.28380,3.0,-0.10,32.30
CABOT,2012-01-03 18:20:29,-54.93200,51.30070,3.0,-0.31,32.16
CABOT,2012-01-03 18:30:29,-54.96600,51.31620,3.0,-0.40,32.10
CABOT,2012-01-03 18:40:29,-55.00050,51.33300,3.0,-0.47,32.10
CABOT,2012-01-03 18:50:29,-55.03450,51.35000,3.0,-0.54,32.05
CABOT,2012-01-03 19:00:29,-55.06870,51.36750,3.0,-0.54,32.02
CABOT,2012-01-03 19:10:29,-55.10120,51.38480,3.0,-0.51,31.87
CABOT,2012-01-03 19:20:29,-55.13050,51.40170,3.0,-0.43,31.81
CABOT,2012-01-03 19:30:29,-55.16120,51.41900,3.0,-0.49,31.89
CABOT,2012-01-03 19:40:29,-55.19420,51.43680,3.0,-0.52,31.99
CABOT,2012-01-03 19:50:29,-55.23070,51.45430,3.0,-0.68,31.84
CABOT,2012-01-03 20:00:29,-55.26880,51.47070,3.0,-0.28,31.62
CABOT,2012-01-03 20:10:29,-55.30250,51.48750,3.0,-0.18,31.56
CABOT,2012-01-03 20:20:29,-55.29830,51.51400,3.0,-0.09,31.54
CABOT,2012-01-03 20:30:29,-55.29300,51.54050,3.0,-0.11,31.58
CABOT,2012-01-03 20:40:29,-55.28620,51.56670,3.0,-0.12,31.58
CABOT,2012-01-03 20:50:29,-55.28850,51.59180,3.0,-0.06,31.56
CABOT,2012-01-03 21:00:29,-55.29580,51.61700,3.0,-0.03,31.54
CABOT,2012-01-03 21:10:29,-55.30620,51.64170,3.0,-0.08,31.61
CABOT,2012-01-03 21:20:29,-55.32750,51.66080,3.0,-0.33,31.74
CABOT,2012-01-03 21:30:29,-55.36520,51.66480,3.0,-0.23,31.68
CABOT,2012-01-03 21:40:29,-55.40120,51.66520,3.0,-0.02,31.61
CABOT,2012-01-03 21:50:29,-55.43750,51.66670,3.0,0.13,31.55
CABOT,2012-01-03 22:00:29,-55.47670,51.66670,3.0,0.22,31.50
CABOT,2012-01-03 22:10:29,-55.51600,51.66650,3.0,0.27,31.45
CABOT,2012-01-03 22:20:29,-55.55570,51.66650,3.0,0.32,31.41
CABOT,2012-01-03 22:30:29,-55.59550,51.66650,3.0,0.37,31.40
CABOT,2012-01-03 22:40:29,-55.63550,51.66650,3.0,0.37,31.39
CABOT,2012-01-03 22:50:29,-55.67480,51.66670,3.0,0.46,31.31
CABOT,2012-01-03 23:00:29,-55.71450,51.66670,3.0,0.60,31.28
CABOT,2012-01-03 23:10:29,-55.75380,51.66630,3.0,0.62,31.29
CABOT,2012-01-03 23:20:29,-55.79220,51.66680,3.0,0.73,31.27
CABOT,2012-01-03 23:30:29,-55.83030,51.66670,3.0,0.80,31.27
CABOT,2012-01-03 23:40:29,-55.86730,51.66680,3.0,0.83,31.27
CABOT,2012-01-03 23:50:29,-55.90350,51.66680,3.0,0.85,31.27
CABOT,2012-01-04 00:00:29,-55.93900,51.66680,3.0,0.86,31.33
CABOT,2012-01-04 00:10:29,-55.97480,51.66670,3.0,0.84,31.32
CABOT,2012-01-04 00:20:29,-56.01130,51.66630,3.0,0.80,31.36
CABOT,2012-01-04 00:30:29,-56.04880,51.66650,3.0,0.80,31.38
CABOT,2012-01-04 00:40:29,-56.08620,51.66650,3.0,0.83,31.37
CABOT,2012-01-04 00:50:29,-56.12220,51.66650,3.0,0.89,31.34
CABOT,2012-01-04 01:00:29,-56.15920,51.66670,3.0,0.91,31.32
CABOT,2012-01-04 01:10:29,-56.19920,51.66650,3.0,0.89,31.33
CABOT,2012-01-04 01:20:29,-56.23880,51.66500,3.0,0.84,31.35
CABOT,2012-01-04 01:30:29,-56.27330,51.65470,3.0,0.83,31.35
CABOT,2012-01-04 01:40:29,-56.30530,51.64170,3.0,0.79,31.38
CABOT,2012-01-04 01:50:29,-56.33700,51.62920,3.0,0.93,31.35
CABOT,2012-01-04 02:00:29,-56.36880,51.61700,3.0,1.01,31.32
CABOT,2012-01-04 02:10:29,-56.40100,51.60450,3.0,1.04,31.32
CABOT,2012-01-04 02:20:29,-56.43350,51.59150,3.0,1.03,31.34
CABOT,2012-01-04 02:30:29,-56.46630,51.57870,3.0,1.06,31.35
CABOT,2012-01-04 02:40:29,-56.49930,51.56530,3.0,1.13,31.34
CABOT,2012-01-04 02:50:29,-56.53170,51.55180,3.0,1.27,31.33
CABOT,2012-01-04 03:00:29,-56.56400,51.53830,3.0,1.27,31.34
CABOT,2012-01-04 03:10:29,-56.59670,51.52520,3.0,1.32,31.35
CABOT,2012-01-04 03:20:29,-56.63030,51.51220,3.0,1.30,31.36
CABOT,2012-01-04 03:30:29,-56.66450,51.49870,3.0,1.33,31.36
CABOT,2012-01-04 03:40:29,-56.69820,51.48530,3.0,1.41,31.34
CABOT,2012-01-04 03:50:29,-56.73180,51.47220,3.0,1.44,31.33
CABOT,2012-01-04 04:00:29,-56.76470,51.45820,3.0,1.39,31.38
CABOT,2012-01-04 04:10:29,-56.79620,51.44470,3.0,1.33,31.41
CABOT,2012-01-04 04:20:29,-56.82850,51.43120,3.0,1.24,31.43
CABOT,2012-01-04 04:30:29,-56.86150,51.41700,3.0,1.18,31.43
CABOT,2012-01-04 04:40:29,-56.89630,51.40380,3.0,1.11,31.45
CABOT,2012-01-04 04:50:29,-56.93250,51.39000,3.0,1.01,31.45
CABOT,2012-01-04 05:00:29,-56.96850,51.37550,3.0,0.91,31.47
CABOT,2012-01-04 05:10:29,-57.00470,51.36100,3.0,0.92,31.46
CABOT,2012-01-04 05:20:29,-57.04020,51.34500,3.0,0.93,31.45
CABOT,2012-01-04 05:30:29,-57.07630,51.32880,3.0,1.00,31.45
CABOT,2012-01-04 05:40:29,-57.11270,51.31270,3.0,1.09,31.45
CABOT,2012-01-04 05:50:29,-57.14900,51.29630,3.0,1.16,31.47
CABOT,2012-01-04 06:00:29,-57.18430,51.28050,3.0,1.27,31.39
CABOT,2012-01-04 06:10:29,-57.22020,51.26450,3.0,1.33,31.41
CABOT,2012-01-04 06:20:29,-57.25630,51.24830,3.0,1.13,31.48
CABOT,2012-01-04 06:30:29,-57.29250,51.23180,3.0,1.14,31.49
CABOT,2012-01-04 06:40:29,-57.32880,51.21530,3.0,1.23,31.47
CABOT,2012-01-04 06:50:29,-57.36600,51.19900,3.0,1.19,31.49
CABOT,2012-01-04 07:00:29,-57.40250,51.18220,3.0,0.84,31.55
CABOT,2012-01-04 07:10:29,-57.43880,51.16580,3.0,0.76,31.48
CABOT,2012-01-04 07:20:29,-57.47530,51.14930,3.0,0.80,31.47
CABOT,2012-01-04 07:30:29,-57.51170,51.13320,3.0,0.84,31.48
CABOT,2012-01-04 07:40:29,-57.54870,51.11620,3.0,0.86,31.48
CABOT,2012-01-04 07:50:29,-57.58620,51.09930,3.0,0.90,31.48
CABOT,2012-01-04 08:00:29,-57.62470,51.08220,3.0,0.89,31.51
CABOT,2012-01-04 08:10:29,-57.66300,51.06450,3.0,0.87,31.58
CABOT,2012-01-04 08:20:29,-57.70200,51.04720,3.0,0.84,31.56
CABOT,2012-01-04 08:30:29,-57.74100,51.02950,3.0,0.67,31.56
CABOT,2012-01-04 08:40:29,-57.77980,51.01220,3.0,0.79,31.51
CABOT,2012-01-04 08:50:29,-57.81900,50.99420,3.0,0.91,31.50
CABOT,2012-01-04 09:00:29,-57.85850,50.97650,3.0,0.99,31.49
CABOT,2012-01-04 09:10:29,-57.89780,50.95870,3.0,0.89,31.50
CABOT,2012-01-04 09:20:29,-57.93670,50.94080,3.0,0.66,31.50
CABOT,2012-01-04 09:30:29,-57.97600,50.92330,3.0,0.71,31.50
CABOT,2012-01-04 09:40:29,-58.01500,50.90580,3.0,0.65,31.48
CABOT,2012-01-04 09:50:29,-58.05420,50.88770,3.0,0.67,31.48
CABOT,2012-01-04 10:00:29,-58.09420,50.86970,3.0,0.57,31.47
CABOT,2012-01-04 10:10:29,-58.13430,50.85130,3.0,0.57,31.42
CABOT,2012-01-04 10:20:29,-58.17430,50.83320,3.0,0.51,31.40
CABOT,2012-01-04 10:30:29,-58.21470,50.81500,3.0,0.50,31.40
CABOT,2012-01-04 10:40:29,-58.25520,50.79650,3.0,0.60,31.42
CABOT,2012-01-04 10:50:29,-58.29580,50.77820,3.0,0.54,31.40
CABOT,2012-01-04 11:00:29,-58.33670,50.75980,3.0,0.51,31.38
CABOT,2012-01-04 11:10:29,-58.37700,50.74120,3.0,0.61,31.41
CABOT,2012-01-04 11:20:29,-58.41820,50.72230,3.0,0.59,31.39
CABOT,2012-01-04 11:30:29,-58.45970,50.70370,3.0,0.72,31.42
CABOT,2012-01-04 11:40:29,-58.50170,50.68450,3.0,0.60,31.43
CABOT,2012-01-04 11:50:29,-58.54380,50.66550,3.0,0.66,31.44
CABOT,2012-01-04 12:00:29,-58.58620,50.64630,3.0,0.79,31.45
CABOT,2012-01-04 12:10:29,-58.62880,50.62670,3.0,0.76,31.44
CABOT,2012-01-04 12:20:29,-58.67180,50.60700,3.0,1.18,31.47
CABOT,2012-01-04 12:30:29,-58.71500,50.58720,3.0,1.07,31.53
CABOT,2012-01-04 12:40:29,-58.75820,50.56780,3.0,1.14,31.57
CABOT,2012-01-04 12:50:29,-58.80120,50.54800,3.0,1.06,31.58
CABOT,2012-01-04 13:00:29,-58.84370,50.52850,3.0,0.95,31.55
CABOT,2012-01-04 13:10:29,-58.88630,50.50920,3.0,0.94,31.53
CABOT,2012-01-04 13:20:29,-58.92880,50.48970,3.0,1.22,31.51
CABOT,2012-01-04 13:30:29,-58.97170,50.47020,3.0,1.35,31.51
CABOT,2012-01-04 13:40:29,-59.01470,50.45070,3.0,1.09,31.56
CABOT,2012-01-04 13:50:29,-59.05680,50.43100,3.0,1.16,31.52
CABOT,2012-01-04 14:00:29,-59.09930,50.41150,3.0,1.21,31.51
CABOT,2012-01-04 14:10:29,-59.14230,50.39180,3.0,1.22,31.52
CABOT,2012-01-04 14:20:29,-59.18550,50.37220,3.0,0.88,31.51
CABOT,2012-01-04 14:30:29,-59.22870,50.35230,3.0,0.85,31.49
CABOT,2012-01-04 14:40:29,-59.27170,50.33270,3.0,0.77,31.57
CABOT,2012-01-04 14:50:29,-59.31480,50.31280,3.0,1.00,31.51
CABOT,2012-01-04 15:00:29,-59.35800,50.29280,3.0,0.82,31.54
CABOT,2012-01-04 15:10:29,-59.40100,50.27320,3.0,0.80,31.56
CABOT,2012-01-04 15:20:29,-59.44350,50.25380,3.0,0.71,31.54
CABOT,2012-01-04 15:30:29,-59.48570,50.23430,3.0,0.71,31.55
CABOT,2012-01-04 15:40:29,-59.52820,50.21470,3.0,0.73,31.56
CABOT,2012-01-04 15:50:29,-59.57100,50.19500,3.0,0.72,31.54
CABOT,2012-01-04 16:00:29,-59.61450,50.17520,3.0,0.74,31.55
CABOT,2012-01-04 16:10:29,-59.65850,50.15480,3.0,0.64,31.49
CABOT,2012-01-04 16:20:29,-59.70280,50.13470,3.0,0.57,31.49
CABOT,2012-01-04 16:30:29,-59.74550,50.11450,3.0,0.82,31.55
CABOT,2012-01-04 16:40:29,-59.78780,50.09550,3.0,0.81,31.52
CABOT,2012-01-04 16:50:29,-59.83130,50.07780,3.0,0.79,31.53
CABOT,2012-01-04 17:00:29,-59.88200,50.07620,3.0,0.83,31.50
CABOT,2012-01-04 17:10:29,-59.93320,50.07470,3.0,0.89,31.57
CABOT,2012-01-04 17:20:29,-59.98400,50.07300,3.0,0.90,31.61
CABOT,2012-01-04 17:30:29,-60.03520,50.07150,3.0,0.96,31.62
CABOT,2012-01-04 17:40:29,-60.08620,50.06980,3.0,0.81,31.61
CABOT,2012-01-04 17:50:29,-60.13730,50.06820,3.0,0.76,31.58
CABOT,2012-01-04 18:00:29,-60.18830,50.06650,3.0,0.75,31.56
CABOT,2012-01-04 18:10:29,-60.23930,50.06470,3.0,0.77,31.56
CABOT,2012-01-04 18:20:29,-60.28980,50.06280,3.0,0.80,31.57
CABOT,2012-01-04 18:30:29,-60.34020,50.06120,3.0,0.64,31.51
CABOT,2012-01-04 18:40:29,-60.39030,50.05980,3.0,0.56,31.48
CABOT,2012-01-04 18:50:29,-60.44050,50.05830,3.0,0.49,31.47
CABOT,2012-01-04 19:00:29,-60.49020,50.05650,3.0,0.73,31.55
CABOT,2012-01-04 19:10:29,-60.54050,50.05480,3.0,0.63,31.52
CABOT,2012-01-04 19:20:29,-60.59080,50.05330,3.0,0.60,31.55
CABOT,2012-01-04 19:30:29,-60.64050,50.05170,3.0,0.71,31.58
CABOT,2012-01-04 19:40:29,-60.68970,50.05020,3.0,0.50,31.49
CABOT,2012-01-04 19:50:29,-60.73900,50.04850,3.0,0.29,31.24
CABOT,2012-01-04 20:00:29,-60.78820,50.04700,3.0,0.14,31.12
CABOT,2012-01-04 20:10:29,-60.83720,50.04550,3.0,0.30,31.28
CABOT,2012-01-04 20:20:29,-60.88650,50.04380,3.0,0.36,31.27
CABOT,2012-01-04 20:30:29,-60.93580,50.04220,3.0,0.29,31.20
CABOT,2012-01-04 20:40:29,-60.98470,50.04070,3.0,0.20,31.16
CABOT,2012-01-04 20:50:29,-61.03380,50.03900,3.0,0.17,31.16
CABOT,2012-01-04 21:00:29,-61.08250,50.03730,3.0,0.19,31.19
CABOT,2012-01-04 21:10:29,-61.13150,50.03600,3.0,0.18,31.21
CABOT,2012-01-04 21:20:29,-61.18080,50.03420,3.0,0.23,31.27
CABOT,2012-01-04 21:30:29,-61.23000,50.03270,3.0,0.17,31.19
CABOT,2012-01-04 21:40:29,-61.27900,50.03120,3.0,0.21,31.22
CABOT,2012-01-04 21:50:29,-61.32780,50.02950,3.0,0.23,31.20
CABOT,2012-01-04 22:00:29,-61.37650,50.02780,3.0,0.22,31.20
CABOT,2012-01-04 22:10:29,-61.42520,50.02630,3.0,0.31,31.24
CABOT,2012-01-04 22:20:29,-61.47350,50.02480,3.0,0.33,31.26
CABOT,2012-01-04 22:30:29,-61.52250,50.02330,3.0,0.69,31.35
CABOT,2012-01-04 22:40:29,-61.57130,50.02170,3.0,0.37,31.33
CABOT,2012-01-04 22:50:29,-61.61930,50.02000,3.0,0.19,31.21
CABOT,2012-01-04 23:00:29,-61.66670,50.01830,3.0,0.09,31.11
CABOT,2012-01-04 23:10:29,-61.71400,50.01680,3.0,0.08,30.96
CABOT,2012-01-04 23:20:29,-61.76120,50.01820,3.0,0.01,30.89
CABOT,2012-01-04 23:30:29,-61.80850,50.02030,3.0,-0.07,30.86
CABOT,2012-01-04 23:40:29,-61.85720,50.02230,3.0,-0.19,30.70
CABOT,2012-01-04 23:50:29,-61.90620,50.02480,3.0,-0.18,30.58
CABOT,2012-01-05 00:00:29,-61.95520,50.02720,3.0,0.00,30.96
CABOT,2012-01-05 00:10:29,-62.00320,50.02950,3.0,0.05,31.06
CABOT,2012-01-05 00:20:29,-62.05150,50.03130,3.0,0.47,31.34
CABOT,2012-01-05 00:30:29,-62.09920,50.03370,3.0,0.67,31.25
CABOT,2012-01-05 00:40:29,-62.14680,50.03620,3.0,0.76,31.19
CABOT,2012-01-05 00:50:29,-62.19450,50.03830,3.0,0.79,31.18
CABOT,2012-01-05 01:00:29,-62.24220,50.04050,3.0,0.55,31.30
CABOT,2012-01-05 01:10:29,-62.29000,50.04250,3.0,0.45,31.32
CABOT,2012-01-05 01:20:29,-62.33770,50.04470,3.0,0.30,31.23
CABOT,2012-01-05 01:30:29,-62.38580,50.04700,3.0,0.25,31.26
CABOT,2012-01-05 01:40:29,-62.43380,50.04930,3.0,0.41,31.37
CABOT,2012-01-05 01:50:29,-62.48200,50.05150,3.0,0.41,31.36
CABOT,2012-01-05 02:00:29,-62.53020,50.05370,3.0,0.06,31.28
CABOT,2012-01-05 02:10:29,-62.57870,50.05580,3.0,-0.04,31.23
CABOT,2012-01-05 02:20:29,-62.62730,50.05820,3.0,0.63,31.30
CABOT,2012-01-05 02:30:29,-62.67650,50.06070,3.0,0.65,31.30
CABOT,2012-01-05 02:40:29,-62.72570,50.06300,3.0,0.61,31.31
CABOT,2012-01-05 02:50:29,-62.77470,50.06520,3.0,0.55,31.31
CABOT,2012-01-05 03:00:29,-62.82380,50.06750,3.0,0.67,31.24
CABOT,2012-01-05 03:10:29,-62.87320,50.06970,3.0,0.70,31.23
CABOT,2012-01-05 03:20:29,-62.92300,50.07200,3.0,0.62,31.23
CABOT,2012-01-05 03:30:29,-62.97170,50.07420,3.0,0.70,31.22
CABOT,2012-01-05 03:40:29,-63.01950,50.07630,3.0,0.64,31.33
CABOT,2012-01-05 03:50:29,-63.06720,50.07870,3.0,0.43,31.38
CABOT,2012-01-05 04:00:29,-63.11520,50.08080,3.0,0.42,31.48
CABOT,2012-01-05 04:10:29,-63.16370,50.08270,3.0,0.29,31.49
CABOT,2012-01-05 04:20:29,-63.21220,50.08300,3.0,-0.08,31.36
CABOT,2012-01-05 04:30:29,-63.25950,50.08330,3.0,0.44,31.35
CABOT,2012-01-05 04:40:29,-63.30650,50.08320,3.0,0.50,31.40
CABOT,2012-01-05 04:50:29,-63.35270,50.08280,3.0,0.43,31.35
CABOT,2012-01-05 05:00:29,-63.39900,50.08250,3.0,0.52,31.32
CABOT,2012-01-05 05:10:29,-63.44600,50.08280,3.0,0.53,31.28
CABOT,2012-01-05 05:20:29,-63.49330,50.08230,3.0,0.46,31.30
CABOT,2012-01-05 05:30:29,-63.54050,50.08270,3.0,0.44,31.28
CABOT,2012-01-05 05:40:29,-63.58720,50.08270,3.0,0.77,31.20
CABOT,2012-01-05 05:50:29,-63.63270,50.08320,3.0,0.75,31.21
CABOT,2012-01-05 06:00:29,-63.67770,50.08350,3.0,0.60,31.28
CABOT,2012-01-05 06:10:29,-63.72220,50.08320,3.0,0.65,31.27
CABOT,2012-01-05 06:20:29,-63.76680,50.08280,3.0,0.67,31.29
CABOT,2012-01-05 06:30:29,-63.81130,50.08230,3.0,0.57,31.34
CABOT,2012-01-05 06:40:29,-63.85530,50.08220,3.0,0.53,31.39
CABOT,2012-01-05 06:50:29,-63.89880,50.08170,3.0,0.58,31.33
CABOT,2012-01-05 07:00:29,-63.94320,50.08150,3.0,0.71,31.26
CABOT,2012-01-05 07:10:29,-63.98800,50.08270,3.0,0.80,31.20
CABOT,2012-01-05 07:20:29,-64.03250,50.08320,3.0,0.80,31.20
CABOT,2012-01-05 07:30:29,-64.07670,50.08280,3.0,0.79,31.22
CABOT,2012-01-05 07:40:29,-64.12050,50.08300,3.0,0.60,31.34
CABOT,2012-01-05 07:50:29,-64.16470,50.08250,3.0,0.14,31.40
CABOT,2012-01-05 08:00:29,-64.20870,50.08220,3.0,0.15,31.39
CABOT,2012-01-05 08:10:29,-64.25320,50.08180,3.0,0.09,31.32
CABOT,2012-01-05 08:20:29,-64.29670,50.08150,3.0,0.10,31.31
CABOT,2012-01-05 08:30:29,-64.34020,50.08170,3.0,0.12,31.33
CABOT,2012-01-05 08:40:29,-64.38400,50.08170,3.0,0.05,31.31
CABOT,2012-01-05 08:50:29,-64.42520,50.07450,3.0,0.25,31.43
CABOT,2012-01-05 09:00:29,-64.46650,50.06300,3.0,0.36,31.45
CABOT,2012-01-05 09:10:29,-64.50880,50.05220,3.0,0.41,31.43
CABOT,2012-01-05 09:20:29,-64.55150,50.04180,3.0,0.34,31.41
CABOT,2012-01-05 09:30:29,-64.59370,50.03020,3.0,0.40,31.44
CABOT,2012-01-05 09:40:29,-64.63570,50.01880,3.0,0.19,31.49
CABOT,2012-01-05 09:50:29,-64.67720,50.00750,3.0,0.14,31.46
CABOT,2012-01-05 10:00:29,-64.71820,49.99630,3.0,0.17,31.50
CABOT,2012-01-05 10:10:29,-64.75900,49.98500,3.0,0.13,31.41
CABOT,2012-01-05 10:20:29,-64.79980,49.97400,3.0,0.06,31.47
CABOT,2012-01-05 10:30:29,-64.84120,49.96270,3.0,0.47,31.37
CABOT,2012-01-05 10:40:29,-64.88370,49.95130,3.0,0.45,31.37
CABOT,2012-01-05 10:50:29,-64.92680,49.93970,3.0,0.41,31.38
CABOT,2012-01-05 11:00:29,-64.97020,49.92770,3.0,0.10,31.45
CABOT,2012-01-05 11:10:29,-65.01330,49.91570,3.0,0.34,31.61
CABOT,2012-01-05 11:20:29,-65.05650,49.90380,3.0,0.11,31.48
CABOT,2012-01-05 11:30:29,-65.10050,49.89180,3.0,0.09,31.41
CABOT,2012-01-05 11:40:29,-65.14430,49.87980,3.0,0.14,31.41
CABOT,2012-01-05 11:50:29,-65.18820,49.86800,3.0,0.13,31.40
CABOT,2012-01-05 12:00:29,-65.23100,49.85600,3.0,0.23,31.36
CABOT,2012-01-05 12:10:29,-65.27400,49.84430,3.0,0.24,31.37
CABOT,2012-01-05 12:20:29,-65.31700,49.83230,3.0,0.25,31.41
CABOT,2012-01-05 12:30:29,-65.35970,49.82080,3.0,0.27,31.39
CABOT,2012-01-05 12:40:29,-65.40230,49.80900,3.0,0.23,31.37
CABOT,2012-01-05 12:50:29,-65.44520,49.79730,3.0,0.07,31.42
CABOT,2012-01-05 13:00:29,-65.48800,49.78570,3.0,-0.03,31.34
CABOT,2012-01-05 13:10:29,-65.53030,49.77420,3.0,-0.03,31.27
CABOT,2012-01-05 13:20:29,-65.57220,49.76230,3.0,-0.00,31.28
CABOT,2012-01-05 13:30:29,-65.61530,49.75030,3.0,0.03,31.42
CABOT,2012-01-05 13:40:29,-65.65880,49.73870,3.0,0.03,31.21
CABOT,2012-01-05 13:50:29,-65.70300,49.72730,3.0,0.01,31.04
CABOT,2012-01-05 14:00:29,-65.74700,49.71530,3.0,0.08,31.01
CABOT,2012-01-05 14:10:29,-65.79130,49.70320,3.0,-0.02,30.98
CABOT,2012-01-05 14:20:29,-65.83630,49.69030,3.0,-0.13,30.99
CABOT,2012-01-05 14:30:29,-65.88200,49.67750,3.0,-0.14,31.04
CABOT,2012-01-05 14:40:29,-65.92800,49.66470,3.0,-0.08,31.11
CABOT,2012-01-05 14:50:29,-65.97420,49.65230,3.0,0.04,31.14
CABOT,2012-01-05 15:00:29,-66.01970,49.64020,3.0,-0.02,31.15
CABOT,2012-01-05 15:10:29,-66.06500,49.62770,3.0,-0.14,31.06
CABOT,2012-01-05 15:20:29,-66.11030,49.61520,3.0,-0.15,31.08
CABOT,2012-01-05 15:30:29,-66.15430,49.60250,3.0,0.06,31.09
CABOT,2012-01-05 15:40:29,-66.19850,49.59020,3.0,0.05,30.93
CABOT,2012-01-05 15:50:29,-66.24180,49.57800,3.0,0.12,30.99
CABOT,2012-01-05 16:00:29,-66.28430,49.56600,3.0,0.10,31.20
