Ship/Navire,Date(GMT),Longitude,Latitude,Deph/Profondeur(m),Temperature/Température(ºC),Salinity/Salinité
CONNAIGRA,2017-01-03 11:50:12,-53.96150,46.55020,7.5,1.46,31.79
CONNAIGRA,2017-01-03 12:00:12,-54.03880,46.55450,7.5,1.69,31.83
CONNAIGRA,2017-01-03 12:10:12,-54.11600,46.55920,7.5,1.74,31.84
CONNAIGRA,2017-01-03 12:20:12,-54.19270,46.56380,7.5,1.81,31.84
CONNAIGRA,2017-01-03 12:30:12,-54.26820,46.56850,7.5,1.82,31.85
CONNAIGRA,2017-01-03 12:40:12,-54.34550,46.57320,7.5,1.79,31.86
CONNAIGRA,2017-01-03 12:50:12,-54.42200,46.57780,7.5,1.67,31.86
CONNAIGRA,2017-01-03 13:00:12,-54.49920,46.58250,7.5,1.58,31.92
CONNAIGRA,2017-01-03 13:10:12,-54.57720,46.58730,7.5,1.65,31.96
CONNAIGRA,2017-01-03 13:20:12,-54.65580,46.59220,7.5,2.05,32.01
CONNAIGRA,2017-01-03 13:30:12,-54.73470,46.59680,7.5,2.21,32.02
CONNAIGRA,2017-01-03 13:40:12,-54.81420,46.60170,7.5,2.29,32.00
CONNAIGRA,2017-01-03 13:50:12,-54.89430,46.60630,7.5,2.29,32.00
CONNAIGRA,2017-01-03 14:00:12,-54.97520,46.61050,7.5,2.24,32.01
CONNAIGRA,2017-01-03 14:10:12,-55.05650,46.61550,7.5,2.22,32.03
CONNAIGRA,2017-01-03 14:20:12,-55.13750,46.62030,7.5,2.15,32.02
CONNAIGRA,2017-01-03 14:30:12,-55.21870,46.62530,7.5,2.14,32.02
CONNAIGRA,2017-01-03 14:40:12,-55.30030,46.62950,7.5,2.02,32.02
CONNAIGRA,2017-01-03 14:50:12,-55.38270,46.63350,7.5,1.84,31.98
CONNAIGRA,2017-01-03 15:00:12,-55.46670,46.63870,7.5,2.07,31.82
CONNAIGRA,2017-01-03 15:10:12,-55.55030,46.64380,7.5,2.35,31.70
CONNAIGRA,2017-01-03 15:20:12,-55.63330,46.64870,7.5,2.42,31.70
CONNAIGRA,2017-01-03 15:30:12,-55.71680,46.65370,7.5,2.48,31.69
CONNAIGRA,2017-01-03 15:40:12,-55.80180,46.65570,7.5,2.48,31.71
CONNAIGRA,2017-01-03 15:50:12,-55.88600,46.65570,7.5,2.43,31.73
CONNAIGRA,2017-01-03 16:00:12,-55.96950,46.65570,7.5,2.41,31.75
CONNAIGRA,2017-01-03 16:10:12,-56.05350,46.65680,7.5,2.41,31.77
CONNAIGRA,2017-01-03 16:20:12,-56.13780,46.66000,7.5,2.23,31.86
CONNAIGRA,2017-01-03 16:30:12,-56.22380,46.66430,7.5,2.15,31.89
CONNAIGRA,2017-01-03 16:40:12,-56.30720,46.67750,7.5,2.13,31.89
CONNAIGRA,2017-01-03 16:50:12,-56.38780,46.70080,7.5,2.15,31.89
CONNAIGRA,2017-01-03 17:00:12,-56.46680,46.72380,7.5,2.12,31.91
CONNAIGRA,2017-01-03 17:10:12,-56.54770,46.74750,7.5,2.07,31.93
CONNAIGRA,2017-01-03 17:20:12,-56.62770,46.77050,7.5,2.02,31.94
CONNAIGRA,2017-01-03 17:30:12,-56.70530,46.79150,7.5,2.43,32.01
CONNAIGRA,2017-01-03 17:40:12,-56.78370,46.81280,7.5,2.59,32.03
CONNAIGRA,2017-01-03 17:50:12,-56.86330,46.83450,7.5,2.68,32.05
CONNAIGRA,2017-01-03 18:00:12,-56.94300,46.85600,7.5,2.73,32.05
CONNAIGRA,2017-01-03 18:10:12,-57.02320,46.87750,7.5,2.69,32.08
CONNAIGRA,2017-01-03 18:20:12,-57.10320,46.89920,7.5,2.66,32.09
CONNAIGRA,2017-01-03 18:30:12,-57.18230,46.92050,7.5,2.72,32.04
CONNAIGRA,2017-01-03 18:40:12,-57.26130,46.94180,7.5,2.81,31.97
CONNAIGRA,2017-01-03 18:50:12,-57.34120,46.96330,7.5,2.76,31.96
CONNAIGRA,2017-01-03 19:00:12,-57.42080,46.98480,7.5,2.69,31.92
CONNAIGRA,2017-01-03 19:10:12,-57.50130,47.00670,7.5,2.64,31.89
CONNAIGRA,2017-01-03 19:20:12,-57.58180,47.02830,7.5,2.60,31.88
CONNAIGRA,2017-01-03 19:30:12,-57.66220,47.05000,7.5,2.58,31.87
CONNAIGRA,2017-01-03 19:40:12,-57.74320,47.07200,7.5,2.55,31.86
CONNAIGRA,2017-01-03 19:50:12,-57.82330,47.09370,7.5,2.61,31.88
CONNAIGRA,2017-01-03 20:00:12,-57.90350,47.11520,7.5,2.60,31.91
CONNAIGRA,2017-01-03 20:10:12,-57.98380,47.13680,7.5,2.63,31.91
CONNAIGRA,2017-01-03 20:20:12,-58.06430,47.15830,7.5,2.64,31.92
CONNAIGRA,2017-01-03 20:30:12,-58.14570,47.18000,7.5,2.67,31.92
CONNAIGRA,2017-01-03 20:40:12,-58.22770,47.20150,7.5,2.72,31.90
CONNAIGRA,2017-01-03 20:50:12,-58.31000,47.22300,7.5,2.76,31.87
CONNAIGRA,2017-01-03 21:00:12,-58.39280,47.24480,7.5,2.78,31.86
CONNAIGRA,2017-01-03 21:10:12,-58.47550,47.26630,7.5,2.78,31.87
CONNAIGRA,2017-01-03 21:20:12,-58.55770,47.28780,7.5,2.77,31.90
CONNAIGRA,2017-01-03 21:30:12,-58.64020,47.30930,7.5,2.75,31.91
CONNAIGRA,2017-01-03 21:40:12,-58.72230,47.33130,7.5,2.76,31.89
CONNAIGRA,2017-01-03 21:50:12,-58.80450,47.35380,7.5,2.76,31.86
CONNAIGRA,2017-01-03 22:00:12,-58.88750,47.37670,7.5,2.75,31.85
CONNAIGRA,2017-01-03 22:10:12,-58.97050,47.39930,7.5,2.73,31.84
CONNAIGRA,2017-01-03 22:20:12,-59.05330,47.42150,7.5,2.74,31.83
CONNAIGRA,2017-01-03 22:30:12,-59.13650,47.44320,7.5,2.73,31.83
CONNAIGRA,2017-01-03 22:40:12,-59.21950,47.46520,7.5,2.71,31.82
CONNAIGRA,2017-01-03 22:50:12,-59.30220,47.48780,7.5,2.68,31.82
CONNAIGRA,2017-01-03 23:00:12,-59.38370,47.51020,7.5,2.67,31.82
CONNAIGRA,2017-01-03 23:10:12,-59.46500,47.53230,7.5,2.65,31.80
CONNAIGRA,2017-01-03 23:20:12,-59.54100,47.56150,7.5,2.69,31.80
CONNAIGRA,2017-01-03 23:30:12,-59.61730,47.59270,7.5,2.64,31.77
CONNAIGRA,2017-01-03 23:40:12,-59.69400,47.62380,7.5,2.62,31.77
CONNAIGRA,2017-01-03 23:50:12,-59.76900,47.65430,7.5,2.59,31.71
CONNAIGRA,2017-01-04 00:00:12,-59.84330,47.68450,7.5,2.55,31.70
CONNAIGRA,2017-01-04 00:10:12,-59.91750,47.71450,7.5,2.61,31.70
CONNAIGRA,2017-01-04 00:20:12,-59.99180,47.74470,7.5,2.61,31.68
CONNAIGRA,2017-01-04 00:30:12,-60.06720,47.77520,7.5,2.64,31.67
CONNAIGRA,2017-01-04 00:40:12,-60.14250,47.80550,7.5,2.54,31.67
CONNAIGRA,2017-01-04 00:50:12,-60.21800,47.83620,7.5,2.39,31.65
CONNAIGRA,2017-01-04 01:00:12,-60.29330,47.86670,7.5,2.35,31.64
CONNAIGRA,2017-01-04 01:10:12,-60.36850,47.89720,7.5,2.26,31.62
CONNAIGRA,2017-01-04 01:20:12,-60.44400,47.92780,7.5,2.09,31.57
CONNAIGRA,2017-01-04 01:30:12,-60.51850,47.96000,7.5,1.86,31.53
CONNAIGRA,2017-01-04 01:40:12,-60.59300,47.99270,7.5,1.72,31.51
CONNAIGRA,2017-01-04 01:50:12,-60.66550,48.02680,7.5,1.57,31.49
CONNAIGRA,2017-01-04 02:00:12,-60.73830,48.06100,7.5,1.53,31.47
CONNAIGRA,2017-01-04 02:10:12,-60.81220,48.09470,7.5,1.51,31.45
CONNAIGRA,2017-01-04 02:20:12,-60.88720,48.12750,7.5,1.48,31.42
CONNAIGRA,2017-01-04 02:30:12,-60.96300,48.15930,7.5,1.47,31.40
CONNAIGRA,2017-01-04 02:40:12,-61.03920,48.19030,7.5,1.35,31.42
CONNAIGRA,2017-01-04 02:50:12,-61.11500,48.22100,7.5,1.28,31.47
CONNAIGRA,2017-01-04 03:00:12,-61.18980,48.25100,7.5,1.24,31.52
CONNAIGRA,2017-01-04 03:10:12,-61.26400,48.28070,7.5,1.16,31.57
CONNAIGRA,2017-01-04 03:20:12,-61.33900,48.31050,7.5,1.07,31.61
CONNAIGRA,2017-01-04 03:30:12,-61.41530,48.34000,7.5,1.07,31.62
CONNAIGRA,2017-01-04 03:40:12,-61.49300,48.37000,7.5,1.13,31.60
CONNAIGRA,2017-01-04 03:50:12,-61.57130,48.40000,7.5,1.17,31.58
CONNAIGRA,2017-01-04 04:00:12,-61.65030,48.43050,7.5,1.21,31.56
CONNAIGRA,2017-01-04 04:10:12,-61.72970,48.46080,7.5,1.21,31.55
CONNAIGRA,2017-01-04 04:20:12,-61.80970,48.49170,7.5,1.20,31.54
CONNAIGRA,2017-01-04 04:30:12,-61.88980,48.52230,7.5,1.15,31.55
CONNAIGRA,2017-01-04 04:40:12,-61.97020,48.55320,7.5,1.09,31.55
CONNAIGRA,2017-01-04 04:50:12,-62.04980,48.58380,7.5,1.09,31.55
CONNAIGRA,2017-01-04 05:00:12,-62.12930,48.61430,7.5,1.11,31.51
CONNAIGRA,2017-01-04 05:10:12,-62.20930,48.64480,7.5,1.14,31.51
CONNAIGRA,2017-01-04 05:20:12,-62.29000,48.67570,7.5,1.15,31.51
CONNAIGRA,2017-01-04 05:30:12,-62.37070,48.70650,7.5,1.17,31.52
CONNAIGRA,2017-01-04 05:40:12,-62.45170,48.73750,7.5,1.16,31.52
CONNAIGRA,2017-01-04 05:50:12,-62.53270,48.76850,7.5,1.16,31.50
CONNAIGRA,2017-01-04 06:00:12,-62.61400,48.79950,7.5,1.15,31.43
CONNAIGRA,2017-01-04 06:10:12,-62.69430,48.83130,7.5,1.13,31.37
CONNAIGRA,2017-01-04 06:20:12,-62.77450,48.86320,7.5,1.10,31.24
CONNAIGRA,2017-01-04 06:30:12,-62.85420,48.89470,7.5,1.05,31.11
CONNAIGRA,2017-01-04 06:40:12,-62.93430,48.92650,7.5,0.98,30.95
CONNAIGRA,2017-01-04 06:50:12,-63.01500,48.95820,7.5,0.93,30.85
CONNAIGRA,2017-01-04 07:00:12,-63.09680,48.99070,7.5,0.91,30.80
CONNAIGRA,2017-01-04 07:10:12,-63.17980,49.02350,7.5,0.89,30.78
CONNAIGRA,2017-01-04 07:20:12,-63.26320,49.05630,7.5,0.88,30.78
CONNAIGRA,2017-01-04 07:30:12,-63.34780,49.08730,7.5,0.85,30.82
CONNAIGRA,2017-01-04 07:40:12,-63.43350,49.11730,7.5,0.86,30.99
CONNAIGRA,2017-01-04 07:50:12,-63.51880,49.14720,7.5,0.86,31.04
CONNAIGRA,2017-01-04 08:00:12,-63.60250,49.17620,7.5,0.82,30.97
CONNAIGRA,2017-01-04 08:10:12,-63.68470,49.20470,7.5,0.78,30.86
CONNAIGRA,2017-01-04 08:20:12,-63.76730,49.23350,7.5,0.70,30.70
CONNAIGRA,2017-01-04 08:30:12,-63.85050,49.26250,7.5,0.66,30.52
CONNAIGRA,2017-01-04 08:40:12,-63.93550,49.29150,7.5,0.63,30.34
CONNAIGRA,2017-01-04 08:50:12,-64.02230,49.31930,7.5,0.61,30.19
CONNAIGRA,2017-01-04 09:00:12,-64.10950,49.34730,7.5,0.57,30.14
CONNAIGRA,2017-01-04 09:10:12,-64.20120,49.36480,7.5,0.57,30.14
CONNAIGRA,2017-01-04 09:20:12,-64.29630,49.37030,7.5,0.57,30.14
CONNAIGRA,2017-01-04 09:30:12,-64.39120,49.37550,7.5,0.56,30.17
CONNAIGRA,2017-01-04 09:40:12,-64.48570,49.38120,7.5,0.47,30.49
CONNAIGRA,2017-01-04 09:50:12,-64.58000,49.38650,7.5,0.49,30.74
CONNAIGRA,2017-01-04 10:00:12,-64.67380,49.39180,7.5,0.51,30.87
CONNAIGRA,2017-01-04 10:10:12,-64.76880,49.39750,7.5,0.65,31.05
CONNAIGRA,2017-01-04 10:20:12,-64.86230,49.40280,7.5,0.70,31.10
CONNAIGRA,2017-01-04 10:30:12,-64.95580,49.40820,7.5,0.63,31.01
CONNAIGRA,2017-01-04 10:40:12,-65.04850,49.41330,7.5,0.53,30.88
CONNAIGRA,2017-01-04 10:50:12,-65.14200,49.41870,7.5,0.47,30.76
CONNAIGRA,2017-01-04 11:00:12,-65.23580,49.42380,7.5,0.48,30.71
CONNAIGRA,2017-01-04 11:10:12,-65.32880,49.42930,7.5,0.54,30.36
CONNAIGRA,2017-01-04 11:20:12,-65.42120,49.43480,7.5,0.60,29.94
CONNAIGRA,2017-01-04 11:30:12,-65.51380,49.44020,7.5,0.61,29.55
CONNAIGRA,2017-01-04 11:40:12,-65.60600,49.44530,7.5,0.62,29.27
CONNAIGRA,2017-01-04 11:50:12,-65.69750,49.45070,7.5,0.69,29.12
CONNAIGRA,2017-01-04 12:00:12,-65.78730,49.45580,7.5,0.66,28.88
CONNAIGRA,2017-01-04 12:10:12,-65.87680,49.45300,7.5,0.51,28.59
CONNAIGRA,2017-01-04 12:20:12,-65.96380,49.43880,7.5,0.36,28.37
CONNAIGRA,2017-01-04 12:30:12,-66.05050,49.42500,7.5,0.21,28.19
CONNAIGRA,2017-01-04 12:40:12,-66.13870,49.41050,7.5,0.10,28.14
CONNAIGRA,2017-01-04 12:50:12,-66.22970,49.39570,7.5,0.34,28.95
CONNAIGRA,2017-01-04 13:00:12,-66.31980,49.38120,7.5,0.47,29.64
CONNAIGRA,2017-01-04 13:10:12,-66.40900,49.36680,7.5,0.47,30.16
CONNAIGRA,2017-01-04 13:20:12,-66.50000,49.35330,7.5,0.35,30.02
CONNAIGRA,2017-01-04 13:30:12,-66.59130,49.33950,7.5,0.26,29.73
CONNAIGRA,2017-01-04 13:40:12,-66.68220,49.32480,7.5,0.29,29.69
CONNAIGRA,2017-01-04 13:50:12,-66.77350,49.30980,7.5,0.55,29.95
CONNAIGRA,2017-01-04 14:00:12,-66.86430,49.29500,7.5,0.68,30.38
CONNAIGRA,2017-01-04 14:10:12,-66.95470,49.28030,7.5,0.62,30.63
CONNAIGRA,2017-01-04 14:20:12,-67.04520,49.26630,7.5,0.61,30.82
CONNAIGRA,2017-01-04 14:30:12,-67.13600,49.25200,7.5,0.64,30.94
CONNAIGRA,2017-01-04 14:40:12,-67.22550,49.23730,7.5,0.68,31.04
CONNAIGRA,2017-01-04 14:50:12,-67.31420,49.22280,7.5,0.85,31.08
CONNAIGRA,2017-01-04 15:00:12,-67.40170,49.20580,7.5,0.82,31.01
CONNAIGRA,2017-01-04 15:10:12,-67.47980,49.17330,7.5,0.85,30.96
CONNAIGRA,2017-01-04 15:20:12,-67.55700,49.14200,7.5,0.83,30.45
CONNAIGRA,2017-01-04 15:30:12,-67.63250,49.11170,7.5,0.67,29.78
CONNAIGRA,2017-01-04 15:40:12,-67.70630,49.08250,7.5,0.42,29.19
CONNAIGRA,2017-01-04 15:50:12,-67.78000,49.05350,7.5,0.36,28.98
CONNAIGRA,2017-01-04 16:00:12,-67.85400,49.02420,7.5,0.33,28.82
CONNAIGRA,2017-01-04 16:10:12,-67.92770,48.99520,7.5,0.18,28.54
CONNAIGRA,2017-01-04 16:20:12,-68.00220,48.96570,7.5,0.06,28.29
CONNAIGRA,2017-01-04 16:30:12,-68.07600,48.93480,7.5,-0.04,28.08
CONNAIGRA,2017-01-04 16:40:12,-68.14980,48.90320,7.5,-0.18,27.89
CONNAIGRA,2017-01-04 16:50:12,-68.22320,48.87280,7.5,-0.25,27.85
CONNAIGRA,2017-01-04 17:00:12,-68.29620,48.84350,7.5,-0.26,27.88
CONNAIGRA,2017-01-04 17:10:12,-68.36670,48.81420,7.5,-0.21,27.98
CONNAIGRA,2017-01-04 17:20:12,-68.43720,48.78370,7.5,-0.14,28.12
CONNAIGRA,2017-01-04 17:30:12,-68.50720,48.75270,7.5,-0.08,28.26
CONNAIGRA,2017-01-04 17:40:12,-68.57580,48.72230,7.5,-0.17,28.10
CONNAIGRA,2017-01-04 17:50:12,-68.64400,48.69200,7.5,-0.16,28.03
CONNAIGRA,2017-01-04 18:00:12,-68.70920,48.66300,7.5,-0.11,27.99
CONNAIGRA,2017-01-04 18:10:12,-68.77200,48.63480,7.5,0.04,28.10
CONNAIGRA,2017-01-04 18:20:12,-68.83550,48.60650,7.5,0.24,28.26
CONNAIGRA,2017-01-04 18:30:12,-68.89820,48.57850,7.5,0.38,28.36
CONNAIGRA,2017-01-04 18:40:12,-68.96020,48.55080,7.5,0.44,28.40
CONNAIGRA,2017-01-04 18:50:12,-69.02070,48.52120,7.5,0.52,28.43
CONNAIGRA,2017-01-04 19:00:12,-69.08120,48.48980,7.5,0.64,28.52
CONNAIGRA,2017-01-04 19:10:12,-69.14050,48.45820,7.5,0.72,28.54
CONNAIGRA,2017-01-04 19:20:12,-69.19950,48.42650,7.5,0.60,28.41
CONNAIGRA,2017-01-04 19:30:12,-69.26070,48.39630,7.5,0.41,28.29
CONNAIGRA,2017-01-04 19:40:12,-69.32550,48.37000,7.5,0.22,28.20
CONNAIGRA,2017-01-04 19:50:12,-69.37730,48.33520,7.5,0.12,28.15
CONNAIGRA,2017-01-04 20:00:12,-69.40230,48.31130,7.5,0.01,28.10
CONNAIGRA,2017-01-04 20:10:12,-69.42320,48.28970,7.5,-0.13,28.02
CONNAIGRA,2017-01-04 20:20:12,-69.47400,48.24580,7.5,-0.20,27.97
CONNAIGRA,2017-01-04 20:30:12,-69.52330,48.19530,7.5,-0.35,27.88
CONNAIGRA,2017-01-04 20:40:12,-69.57030,48.14380,7.5,-0.38,27.85
CONNAIGRA,2017-01-04 20:50:12,-69.61270,48.08930,7.5,-0.29,27.91
CONNAIGRA,2017-01-04 21:00:12,-69.65850,48.03330,7.5,-0.15,28.00
CONNAIGRA,2017-01-04 21:10:12,-69.71330,47.98430,7.5,0.02,28.00
CONNAIGRA,2017-01-04 21:20:12,-69.75950,47.93580,7.5,0.13,27.66
CONNAIGRA,2017-01-04 21:30:12,-69.79970,47.88450,7.5,0.20,27.28
CONNAIGRA,2017-01-04 21:40:12,-69.83670,47.83170,7.5,0.26,26.70
CONNAIGRA,2017-01-04 21:50:12,-69.87320,47.77950,7.5,0.24,25.81
CONNAIGRA,2017-01-04 22:00:12,-69.92020,47.73380,7.5,0.12,25.33
CONNAIGRA,2017-01-04 22:10:12,-69.97470,47.68980,7.5,0.01,24.41
CONNAIGRA,2017-01-04 22:20:12,-70.03030,47.64570,7.5,-0.03,24.61
CONNAIGRA,2017-01-04 22:30:12,-70.08830,47.60130,7.5,-0.01,24.63
CONNAIGRA,2017-01-04 22:40:12,-70.14150,47.55470,7.5,-0.03,23.89
CONNAIGRA,2017-01-04 22:50:12,-70.18850,47.50580,7.5,-0.02,23.18
CONNAIGRA,2017-01-04 23:00:12,-70.25600,47.46570,7.5,-0.06,23.20
CONNAIGRA,2017-01-04 23:10:12,-70.34220,47.44570,7.5,-0.08,22.74
CONNAIGRA,2017-01-04 23:20:12,-70.42930,47.42270,7.5,-0.10,21.30
CONNAIGRA,2017-01-04 23:30:12,-70.47530,47.36830,7.5,-0.10,19.43
CONNAIGRA,2017-01-04 23:40:12,-70.51870,47.31070,7.5,-0.19,17.31
CONNAIGRA,2017-01-04 23:50:12,-70.55970,47.25370,7.5,-0.25,16.15
CONNAIGRA,2017-01-05 00:00:12,-70.60880,47.20550,7.5,-0.30,12.12
CONNAIGRA,2017-01-05 00:10:12,-70.66030,47.15820,7.5,-0.29,8.59
CONNAIGRA,2017-01-05 00:20:12,-70.70720,47.10720,7.5,-0.25,7.80
CONNAIGRA,2017-01-05 00:30:12,-70.74480,47.05430,7.5,-0.22,7.53
CONNAIGRA,2017-01-05 00:40:12,-70.79170,47.00580,7.5,-0.04,4.00
CONNAIGRA,2017-01-05 00:50:12,-70.83780,46.95750,7.5,0.04,2.26
CONNAIGRA,2017-01-05 01:00:12,-70.88820,46.91150,7.5,0.09,1.49
CONNAIGRA,2017-01-05 01:10:12,-70.95280,46.87470,7.5,0.13,0.86
CONNAIGRA,2017-01-05 01:20:12,-71.02950,46.84970,7.5,0.16,0.58
CONNAIGRA,2017-01-05 01:30:12,-71.11330,46.84150,7.5,0.17,0.41
CONNAIGRA,2017-01-05 01:40:12,-71.18700,46.83000,7.5,0.17,0.43
CONNAIGRA,2017-01-05 01:50:12,-71.19800,46.80720,7.5,0.23,0.33
CONNAIGRA,2017-01-05 02:00:12,-71.22830,46.77780,7.5,0.25,0.25
CONNAIGRA,2017-01-05 02:10:12,-71.29080,46.74520,7.5,0.24,0.24
CONNAIGRA,2017-01-05 02:20:12,-71.36620,46.72600,7.5,0.20,0.25
CONNAIGRA,2017-01-05 02:30:12,-71.44050,46.71270,7.5,0.15,0.27
CONNAIGRA,2017-01-05 02:40:12,-71.51530,46.70100,7.5,0.14,0.22
CONNAIGRA,2017-01-05 02:50:12,-71.57830,46.67620,7.5,0.10,0.49
CONNAIGRA,2017-01-05 03:00:12,-71.64700,46.65230,7.5,0.09,0.46
CONNAIGRA,2017-01-05 03:10:12,-71.71830,46.63820,7.5,0.07,0.44
CONNAIGRA,2017-01-05 03:20:12,-71.77100,46.65330,7.5,0.07,0.42
CONNAIGRA,2017-01-05 03:30:12,-71.83280,46.67520,7.5,0.09,0.31
CONNAIGRA,2017-01-05 03:40:12,-71.88730,46.66800,7.5,0.08,0.33
CONNAIGRA,2017-01-05 03:50:12,-71.92720,46.63420,7.5,0.08,0.27
CONNAIGRA,2017-01-05 04:00:12,-71.97980,46.60880,7.5,0.10,0.24
CONNAIGRA,2017-01-05 04:10:12,-72.02720,46.58120,7.5,0.10,0.22
CONNAIGRA,2017-01-05 04:20:12,-72.08220,46.56470,7.5,0.11,0.19
CONNAIGRA,2017-01-05 04:30:12,-72.13770,46.55800,7.5,0.09,0.18
CONNAIGRA,2017-01-05 04:40:12,-72.18170,46.53220,7.5,0.09,0.17
CONNAIGRA,2017-01-05 04:50:12,-72.22680,46.50720,7.5,0.09,0.17
CONNAIGRA,2017-01-05 05:00:12,-72.24550,46.46880,7.5,0.07,0.16
CONNAIGRA,2017-01-05 05:10:12,-72.27900,46.44130,7.5,0.07,0.15
CONNAIGRA,2017-01-05 05:20:12,-72.33270,46.43680,7.5,0.07,0.15
CONNAIGRA,2017-01-05 05:30:12,-72.37580,46.41630,7.5,0.08,0.15
CONNAIGRA,2017-01-05 05:40:12,-72.41930,46.39080,7.5,0.07,0.14
CONNAIGRA,2017-01-05 05:50:12,-72.47030,46.37550,7.5,0.08,0.14
CONNAIGRA,2017-01-05 06:00:12,-72.50780,46.35220,7.5,0.07,0.15
CONNAIGRA,2017-01-05 06:10:12,-72.53870,46.33170,7.5,0.08,0.15
CONNAIGRA,2017-01-05 06:20:12,-72.54480,46.32670,7.5,0.10,0.16
CONNAIGRA,2017-01-05 06:30:12,-72.55400,46.31380,7.5,0.10,0.17
CONNAIGRA,2017-01-05 06:40:12,-72.58370,46.29470,7.5,0.10,0.17
CONNAIGRA,2017-01-05 06:50:12,-72.61280,46.27930,7.5,0.11,0.17
CONNAIGRA,2017-01-05 07:00:12,-72.64270,46.26500,7.5,0.11,0.17
CONNAIGRA,2017-01-05 07:10:12,-72.67900,46.26350,7.5,0.10,0.17
CONNAIGRA,2017-01-05 07:20:12,-72.71450,46.25900,7.5,0.11,0.16
CONNAIGRA,2017-01-05 07:30:12,-72.74620,46.24450,7.5,0.11,0.16
CONNAIGRA,2017-01-05 07:40:12,-72.77670,46.23030,7.5,0.10,0.16
CONNAIGRA,2017-01-05 07:50:12,-72.80720,46.21580,7.5,0.10,0.16
CONNAIGRA,2017-01-05 08:00:12,-72.84000,46.20550,7.5,0.10,0.15
CONNAIGRA,2017-01-05 08:10:12,-72.87470,46.19650,7.5,0.10,0.15
CONNAIGRA,2017-01-05 08:20:12,-72.90780,46.18500,7.5,0.11,0.15
CONNAIGRA,2017-01-05 08:30:12,-72.93380,46.16770,7.5,0.12,0.15
CONNAIGRA,2017-01-05 08:40:12,-72.95000,46.14530,7.5,0.15,0.14
CONNAIGRA,2017-01-05 08:50:12,-72.95950,46.12100,7.5,0.17,0.14
CONNAIGRA,2017-01-05 09:00:12,-72.98100,46.10100,7.5,0.21,0.14
CONNAIGRA,2017-01-05 09:10:12,-73.00980,46.08430,7.5,0.23,0.14
CONNAIGRA,2017-01-05 09:20:12,-73.03930,46.06800,7.5,0.26,0.14
CONNAIGRA,2017-01-05 09:30:12,-73.07580,46.06180,7.5,0.28,0.14
CONNAIGRA,2017-01-05 09:40:12,-73.11380,46.05570,7.5,0.30,0.14
CONNAIGRA,2017-01-05 09:50:12,-73.14520,46.04920,7.5,0.31,0.15
CONNAIGRA,2017-01-05 10:00:12,-73.16770,46.02930,7.5,0.32,0.15
CONNAIGRA,2017-01-05 10:10:12,-73.17650,46.00470,7.5,0.30,0.15
CONNAIGRA,2017-01-05 10:20:12,-73.18820,45.98150,7.5,0.28,0.15
CONNAIGRA,2017-01-05 10:30:12,-73.20370,45.96030,7.5,0.29,0.15
CONNAIGRA,2017-01-05 10:40:12,-73.21300,45.93720,7.5,0.31,0.15
CONNAIGRA,2017-01-05 10:50:12,-73.21450,45.91300,7.5,0.38,0.14
CONNAIGRA,2017-01-05 11:00:12,-73.23400,45.89350,7.5,0.42,0.14
