Ship/Navire,Date(GMT),Longitude,Latitude,Deph/Profondeur(m),Temperature/Température(ºC),Salinity/Salinité
CABOT,2011-01-05 15:09:30,-69.05400,48.40920,3.0,0.91,27.71
CABOT,2011-01-05 15:19:30,-68.99950,48.44020,3.0,0.73,27.36
CABOT,2011-01-05 15:29:30,-68.94030,48.46670,3.0,0.66,27.19
CABOT,2011-01-05 15:39:30,-68.88020,48.49250,3.0,0.73,27.03
CABOT,2011-01-05 15:49:30,-68.81930,48.51880,3.0,0.81,27.19
CABOT,2011-01-05 15:59:30,-68.75770,48.54530,3.0,0.63,27.26
CABOT,2011-01-05 16:09:30,-68.69430,48.57250,3.0,0.43,27.17
CABOT,2011-01-05 16:19:30,-68.63050,48.60000,3.0,0.23,26.73
CABOT,2011-01-05 16:29:30,-68.56820,48.62700,3.0,0.33,25.57
CABOT,2011-01-05 16:39:30,-68.50370,48.65400,3.0,0.01,25.74
CABOT,2011-01-05 16:49:30,-68.44070,48.68100,3.0,-0.05,26.06
CABOT,2011-01-05 16:59:30,-68.37850,48.70770,3.0,0.00,26.65
CABOT,2011-01-05 17:09:30,-68.31870,48.73400,3.0,0.28,27.56
CABOT,2011-01-05 17:19:30,-68.25930,48.75970,3.0,0.20,27.77
CABOT,2011-01-05 17:29:30,-68.19870,48.78520,3.0,0.39,28.12
CABOT,2011-01-05 17:39:30,-68.13800,48.81070,3.0,0.59,28.37
CABOT,2011-01-05 17:49:30,-68.07770,48.83650,3.0,0.76,28.66
CABOT,2011-01-05 17:59:30,-68.01700,48.86250,3.0,1.08,29.13
CABOT,2011-01-05 18:09:30,-67.95720,48.88830,3.0,0.19,27.72
CABOT,2011-01-05 18:19:30,-67.89700,48.91380,3.0,0.01,28.40
CABOT,2011-01-05 18:29:30,-67.83500,48.94000,3.0,0.08,28.52
CABOT,2011-01-05 18:39:30,-67.77220,48.96670,3.0,0.33,28.89
CABOT,2011-01-05 18:49:30,-67.70850,48.99380,3.0,0.57,29.29
CABOT,2011-01-05 18:59:30,-67.64320,49.02070,3.0,0.51,29.30
CABOT,2011-01-05 19:09:30,-67.57030,49.03870,3.0,0.74,29.46
CABOT,2011-01-05 19:19:30,-67.49780,49.05550,3.0,0.40,28.95
CABOT,2011-01-05 19:29:30,-67.42630,49.07280,3.0,0.65,28.80
CABOT,2011-01-05 19:39:30,-67.35450,49.08980,3.0,0.37,28.75
CABOT,2011-01-05 19:49:30,-67.28130,49.10700,3.0,0.65,28.61
CABOT,2011-01-05 19:59:30,-67.20820,49.12400,3.0,0.59,28.93
CABOT,2011-01-05 20:09:30,-67.13520,49.14100,3.0,0.66,29.00
CABOT,2011-01-05 20:19:30,-67.05980,49.15880,3.0,0.83,29.25
CABOT,2011-01-05 20:29:30,-66.98350,49.17720,3.0,1.91,30.37
CABOT,2011-01-05 20:39:30,-66.90830,49.19480,3.0,1.42,30.09
CABOT,2011-01-05 20:49:30,-66.83200,49.21270,3.0,1.49,30.12
CABOT,2011-01-05 20:59:30,-66.75530,49.23030,3.0,1.75,30.21
CABOT,2011-01-05 21:09:30,-66.67920,49.24820,3.0,1.42,30.06
CABOT,2011-01-05 21:19:30,-66.60270,49.26600,3.0,1.30,30.00
CABOT,2011-01-05 21:29:30,-66.52500,49.27930,3.0,0.99,29.45
CABOT,2011-01-05 21:39:30,-66.44720,49.29200,3.0,0.76,29.19
CABOT,2011-01-05 21:49:30,-66.36850,49.30520,3.0,0.68,29.12
CABOT,2011-01-05 21:59:30,-66.28820,49.31850,3.0,0.70,29.15
CABOT,2011-01-05 22:09:30,-66.20620,49.33220,3.0,0.74,29.06
CABOT,2011-01-05 22:19:29,-66.12220,49.34600,3.0,0.83,29.06
CABOT,2011-01-05 22:29:30,-66.03500,49.36050,3.0,0.74,28.90
CABOT,2011-01-05 22:39:30,-65.94580,49.37480,3.0,0.69,28.90
CABOT,2011-01-05 22:49:30,-65.85620,49.38950,3.0,0.94,29.77
CABOT,2011-01-05 22:59:30,-65.77100,49.39020,3.0,1.19,30.71
CABOT,2011-01-05 23:09:30,-65.68680,49.38520,3.0,1.19,30.71
CABOT,2011-01-05 23:19:30,-65.60220,49.38030,3.0,1.75,30.64
CABOT,2011-01-05 23:29:30,-65.51600,49.37550,3.0,1.67,30.60
CABOT,2011-01-05 23:39:30,-65.42570,49.37050,3.0,0.93,29.37
CABOT,2011-01-05 23:49:30,-65.33430,49.36550,3.0,0.89,29.27
CABOT,2011-01-05 23:59:30,-65.24330,49.36000,3.0,0.77,29.02
CABOT,2011-01-06 00:09:29,-65.15120,49.35450,3.0,0.94,29.35
CABOT,2011-01-06 00:19:30,-65.05880,49.34970,3.0,1.25,29.84
CABOT,2011-01-06 00:29:30,-64.97270,49.34530,3.0,2.06,30.78
CABOT,2011-01-06 00:39:30,-64.88720,49.34020,3.0,2.23,30.69
CABOT,2011-01-06 00:49:30,-64.80150,49.33530,3.0,1.59,30.84
CABOT,2011-01-06 00:59:30,-64.71870,49.33050,3.0,1.58,30.86
CABOT,2011-01-06 01:09:30,-64.63680,49.32600,3.0,1.46,30.90
CABOT,2011-01-06 01:19:30,-64.55700,49.32170,3.0,1.20,30.76
CABOT,2011-01-06 01:29:30,-64.47880,49.31730,3.0,1.03,30.63
CABOT,2011-01-06 01:39:29,-64.40100,49.31270,3.0,1.73,30.87
CABOT,2011-01-06 01:49:30,-64.32480,49.30870,3.0,1.31,30.65
CABOT,2011-01-06 01:59:30,-64.25380,49.29370,3.0,1.05,30.54
CABOT,2011-01-06 02:09:30,-64.18520,49.27150,3.0,1.00,30.53
CABOT,2011-01-06 02:19:30,-64.11680,49.24880,3.0,1.09,30.56
CABOT,2011-01-06 02:29:30,-64.04850,49.22630,3.0,0.98,30.53
CABOT,2011-01-06 02:39:30,-63.97950,49.20330,3.0,1.21,30.60
CABOT,2011-01-06 02:49:30,-63.90920,49.18000,3.0,1.77,31.00
CABOT,2011-01-06 02:59:30,-63.83980,49.15700,3.0,1.86,31.07
CABOT,2011-01-06 03:09:30,-63.77180,49.13430,3.0,2.00,31.29
CABOT,2011-01-06 03:19:29,-63.70800,49.10950,3.0,2.04,31.34
CABOT,2011-01-06 03:29:29,-63.64650,49.08500,3.0,1.95,31.18
CABOT,2011-01-06 03:39:29,-63.58500,49.06080,3.0,1.84,31.23
CABOT,2011-01-06 03:49:30,-63.52480,49.03680,3.0,2.23,31.40
CABOT,2011-01-06 03:59:30,-63.46500,49.01300,3.0,2.21,31.41
CABOT,2011-01-06 04:09:30,-63.40430,48.98880,3.0,2.11,31.45
CABOT,2011-01-06 04:19:29,-63.34430,48.96480,3.0,2.28,31.39
CABOT,2011-01-06 04:29:29,-63.28430,48.94100,3.0,2.28,31.43
CABOT,2011-01-06 04:39:30,-63.22380,48.91730,3.0,1.91,31.09
CABOT,2011-01-06 04:49:30,-63.16350,48.89300,3.0,1.74,30.87
CABOT,2011-01-06 04:59:30,-63.10220,48.86900,3.0,1.72,30.86
CABOT,2011-01-06 05:09:30,-63.04070,48.84430,3.0,1.92,31.14
CABOT,2011-01-06 05:19:30,-62.97900,48.81980,3.0,2.15,31.45
CABOT,2011-01-06 05:29:30,-62.91970,48.79500,3.0,2.12,31.42
CABOT,2011-01-06 05:39:29,-62.85770,48.77130,3.0,2.02,31.23
CABOT,2011-01-06 05:49:29,-62.79730,48.74720,3.0,1.99,31.23
CABOT,2011-01-06 05:59:29,-62.73630,48.72270,3.0,1.99,31.30
CABOT,2011-01-06 06:09:29,-62.67470,48.69820,3.0,1.96,31.18
CABOT,2011-01-06 06:19:30,-62.61250,48.67320,3.0,1.90,31.12
CABOT,2011-01-06 06:29:30,-62.55000,48.64830,3.0,1.99,31.25
CABOT,2011-01-06 06:39:30,-62.48700,48.62320,3.0,2.04,31.29
CABOT,2011-01-06 06:49:30,-62.42250,48.59730,3.0,1.79,30.85
CABOT,2011-01-06 06:59:30,-62.35680,48.57070,3.0,1.75,30.80
CABOT,2011-01-06 07:09:30,-62.29250,48.54500,3.0,1.42,30.82
CABOT,2011-01-06 07:19:30,-62.22870,48.51950,3.0,1.69,30.75
CABOT,2011-01-06 07:29:29,-62.16470,48.49380,3.0,1.67,30.81
CABOT,2011-01-06 07:39:30,-62.10050,48.46800,3.0,2.18,31.17
CABOT,2011-01-06 07:49:30,-62.03750,48.44270,3.0,2.64,31.34
CABOT,2011-01-06 07:59:29,-61.97470,48.41750,3.0,2.66,31.31
CABOT,2011-01-06 08:09:30,-61.91080,48.39120,3.0,2.52,31.23
CABOT,2011-01-06 08:19:29,-61.84870,48.36680,3.0,2.32,31.14
CABOT,2011-01-06 08:29:29,-61.78580,48.34170,3.0,2.36,31.28
CABOT,2011-01-06 08:39:30,-61.72320,48.31670,3.0,2.29,31.35
CABOT,2011-01-06 08:49:30,-61.66050,48.29120,3.0,2.36,31.27
CABOT,2011-01-06 08:59:29,-61.59750,48.26580,3.0,2.14,31.29
CABOT,2011-01-06 09:09:30,-61.53550,48.24080,3.0,2.27,31.36
CABOT,2011-01-06 09:19:29,-61.47380,48.21600,3.0,2.12,31.16
CABOT,2011-01-06 09:29:30,-61.41130,48.19080,3.0,2.12,31.05
CABOT,2011-01-06 09:39:29,-61.34950,48.16550,3.0,1.90,30.96
CABOT,2011-01-06 09:49:29,-61.28600,48.14000,3.0,2.03,31.11
CABOT,2011-01-06 09:59:29,-61.22320,48.11450,3.0,2.04,31.07
CABOT,2011-01-06 10:09:29,-61.16070,48.08930,3.0,1.96,31.02
CABOT,2011-01-06 10:19:29,-61.09780,48.06400,3.0,1.86,30.86
CABOT,2011-01-06 10:29:29,-61.03450,48.03830,3.0,1.79,30.82
CABOT,2011-01-06 10:39:30,-60.97180,48.01270,3.0,1.79,30.76
CABOT,2011-01-06 10:49:29,-60.90980,47.98770,3.0,1.78,30.87
CABOT,2011-01-06 10:59:30,-60.84820,47.96280,3.0,1.77,30.80
CABOT,2011-01-06 11:09:29,-60.78720,47.93780,3.0,1.85,30.84
CABOT,2011-01-06 11:19:29,-60.72550,47.91300,3.0,2.03,30.97
CABOT,2011-01-06 11:29:29,-60.66370,47.88800,3.0,2.23,31.13
CABOT,2011-01-06 11:39:29,-60.60200,47.86280,3.0,3.67,31.47
CABOT,2011-01-06 11:49:29,-60.54100,47.83800,3.0,3.89,31.53
CABOT,2011-01-06 11:59:29,-60.47920,47.81280,3.0,3.96,31.55
CABOT,2011-01-06 12:09:29,-60.41750,47.78770,3.0,3.99,31.56
CABOT,2011-01-06 12:19:29,-60.35520,47.76270,3.0,3.65,31.52
CABOT,2011-01-06 12:29:29,-60.29320,47.73720,3.0,4.04,31.57
CABOT,2011-01-06 12:39:29,-60.23120,47.71180,3.0,4.12,31.60
CABOT,2011-01-06 12:49:29,-60.16900,47.68670,3.0,3.84,31.57
CABOT,2011-01-06 12:59:29,-60.10750,47.66150,3.0,3.00,31.35
CABOT,2011-01-06 13:09:29,-60.04600,47.63670,3.0,2.74,31.32
CABOT,2011-01-06 13:19:29,-59.98520,47.61150,3.0,2.81,31.32
CABOT,2011-01-06 13:29:29,-59.92430,47.58670,3.0,3.98,31.54
CABOT,2011-01-06 13:39:29,-59.86380,47.56220,3.0,4.19,31.59
CABOT,2011-01-06 13:49:29,-59.80380,47.53730,3.0,4.37,31.61
CABOT,2011-01-06 13:59:30,-59.74370,47.51270,3.0,4.35,31.61
CABOT,2011-01-06 14:09:30,-59.68350,47.48800,3.0,4.47,31.59
CABOT,2011-01-06 14:19:30,-59.62330,47.46350,3.0,4.43,31.62
CABOT,2011-01-06 14:29:30,-59.56350,47.43920,3.0,4.19,31.61
CABOT,2011-01-06 14:39:29,-59.50350,47.41500,3.0,4.33,31.69
CABOT,2011-01-06 14:49:29,-59.44420,47.39080,3.0,4.14,31.60
CABOT,2011-01-06 14:59:29,-59.38480,47.36700,3.0,3.96,31.71
CABOT,2011-01-06 15:09:29,-59.32600,47.34280,3.0,4.01,31.67
CABOT,2011-01-06 15:19:29,-59.26070,47.32720,3.0,4.09,31.59
CABOT,2011-01-06 15:29:29,-59.19420,47.31270,3.0,4.05,31.59
CABOT,2011-01-06 15:39:29,-59.12800,47.29820,3.0,4.02,31.63
CABOT,2011-01-06 15:49:29,-59.06320,47.28380,3.0,4.18,31.51
CABOT,2011-01-06 15:59:29,-58.99830,47.26970,3.0,4.17,31.54
CABOT,2011-01-06 16:09:29,-58.93400,47.25550,3.0,4.25,31.52
CABOT,2011-01-06 16:19:29,-58.87000,47.24150,3.0,4.31,31.48
CABOT,2011-01-06 16:29:29,-58.80600,47.22720,3.0,4.41,31.47
CABOT,2011-01-06 16:39:29,-58.74170,47.21320,3.0,4.43,31.47
CABOT,2011-01-06 16:49:29,-58.67570,47.20180,3.0,4.38,31.48
CABOT,2011-01-06 16:59:29,-58.60870,47.19050,3.0,4.27,31.50
CABOT,2011-01-06 17:09:29,-58.54350,47.17370,3.0,4.17,31.54
CABOT,2011-01-06 17:19:29,-58.47820,47.15620,3.0,4.05,31.56
CABOT,2011-01-06 17:29:29,-58.41120,47.14070,3.0,3.99,31.67
CABOT,2011-01-06 17:39:29,-58.34320,47.12580,3.0,4.04,31.74
CABOT,2011-01-06 17:49:29,-58.27530,47.11070,3.0,3.95,31.72
CABOT,2011-01-06 17:59:29,-58.20750,47.09580,3.0,3.91,31.70
CABOT,2011-01-06 18:09:29,-58.14020,47.08100,3.0,3.93,31.77
CABOT,2011-01-06 18:19:29,-58.07270,47.06600,3.0,4.11,31.54
CABOT,2011-01-06 18:29:29,-58.00520,47.05030,3.0,4.05,31.60
CABOT,2011-01-06 18:39:29,-57.93870,47.03370,3.0,4.13,31.46
CABOT,2011-01-06 18:49:29,-57.87370,47.01600,3.0,4.25,31.45
CABOT,2011-01-06 18:59:29,-57.80800,47.00200,3.0,4.24,31.46
CABOT,2011-01-06 19:09:29,-57.74180,46.98880,3.0,4.03,31.52
CABOT,2011-01-06 19:19:29,-57.67470,46.97580,3.0,3.78,31.66
CABOT,2011-01-06 19:29:29,-57.60650,46.96320,3.0,3.83,31.73
CABOT,2011-01-06 19:39:29,-57.53880,46.94850,3.0,3.91,31.77
CABOT,2011-01-06 19:49:29,-57.47150,46.93350,3.0,3.92,31.80
CABOT,2011-01-06 19:59:29,-57.40350,46.91850,3.0,3.84,31.81
CABOT,2011-01-06 20:09:29,-57.33570,46.90350,3.0,3.77,31.77
CABOT,2011-01-06 20:19:29,-57.26800,46.88830,3.0,3.63,31.67
CABOT,2011-01-06 20:29:29,-57.19970,46.87330,3.0,3.65,31.59
CABOT,2011-01-06 20:39:29,-57.13100,46.85830,3.0,3.65,31.72
CABOT,2011-01-06 20:49:29,-57.06180,46.84300,3.0,3.68,31.63
CABOT,2011-01-06 20:59:29,-56.99270,46.82770,3.0,3.67,31.77
CABOT,2011-01-06 21:09:29,-56.92380,46.81250,3.0,4.07,31.89
CABOT,2011-01-06 21:19:29,-56.85480,46.79720,3.0,3.77,31.88
CABOT,2011-01-06 21:29:29,-56.78600,46.78180,3.0,3.78,31.84
CABOT,2011-01-06 21:39:29,-56.71750,46.76680,3.0,3.73,31.85
CABOT,2011-01-06 21:49:29,-56.64980,46.75180,3.0,3.77,31.87
CABOT,2011-01-06 21:59:29,-56.58330,46.73680,3.0,3.67,31.50
CABOT,2011-01-06 22:09:29,-56.51700,46.72220,3.0,3.68,31.55
CABOT,2011-01-06 22:19:29,-56.45080,46.70770,3.0,3.94,31.42
CABOT,2011-01-06 22:29:29,-56.38430,46.69270,3.0,4.04,31.38
CABOT,2011-01-06 22:39:29,-56.31700,46.67780,3.0,3.95,31.40
CABOT,2011-01-06 22:49:29,-56.24880,46.66570,3.0,4.10,31.39
CABOT,2011-01-06 22:59:29,-56.17830,46.66200,3.0,4.11,31.39
CABOT,2011-01-06 23:09:29,-56.10770,46.65880,3.0,3.90,31.36
CABOT,2011-01-06 23:19:29,-56.03770,46.65550,3.0,3.50,31.53
CABOT,2011-01-06 23:29:29,-55.96800,46.65180,3.0,3.75,31.31
CABOT,2011-01-06 23:39:29,-55.89850,46.64850,3.0,3.74,31.70
CABOT,2011-01-06 23:49:29,-55.82830,46.64520,3.0,3.69,31.70
CABOT,2011-01-06 23:59:29,-55.75830,46.64170,3.0,3.69,31.52
CABOT,2011-01-07 00:09:29,-55.68830,46.63800,3.0,3.67,31.45
CABOT,2011-01-07 00:19:29,-55.61820,46.63450,3.0,3.69,31.49
CABOT,2011-01-07 00:29:29,-55.54780,46.63100,3.0,3.62,31.42
CABOT,2011-01-07 00:39:29,-55.47820,46.62770,3.0,3.89,31.32
CABOT,2011-01-07 00:49:29,-55.40870,46.62400,3.0,3.95,31.30
CABOT,2011-01-07 00:59:29,-55.34000,46.62080,3.0,3.81,31.36
CABOT,2011-01-07 01:09:29,-55.27180,46.61750,3.0,3.52,31.67
CABOT,2011-01-07 01:19:29,-55.20270,46.61420,3.0,3.53,31.67
CABOT,2011-01-07 01:29:29,-55.13330,46.61070,3.0,3.41,31.68
CABOT,2011-01-07 01:39:29,-55.06330,46.60750,3.0,3.52,31.86
CABOT,2011-01-07 01:49:29,-54.99330,46.60420,3.0,3.46,31.87
CABOT,2011-01-07 01:59:29,-54.92270,46.60080,3.0,3.67,31.83
CABOT,2011-01-07 02:09:29,-54.85250,46.59730,3.0,4.21,31.95
CABOT,2011-01-07 02:19:29,-54.78200,46.59400,3.0,4.23,31.99
CABOT,2011-01-07 02:29:29,-54.71120,46.59070,3.0,4.45,32.06
CABOT,2011-01-07 02:39:29,-54.64050,46.58730,3.0,3.08,31.87
CABOT,2011-01-07 02:49:29,-54.57000,46.58380,3.0,3.02,31.83
CABOT,2011-01-07 02:59:29,-54.49920,46.58050,3.0,2.63,31.82
CABOT,2011-01-07 03:09:29,-54.42880,46.57680,3.0,2.63,31.80
CABOT,2011-01-07 03:19:29,-54.35830,46.57370,3.0,2.80,31.69
CABOT,2011-01-07 03:29:29,-54.28750,46.57020,3.0,3.05,31.74
CABOT,2011-01-07 03:39:29,-54.21680,46.56680,3.0,2.93,31.68
CABOT,2011-01-07 03:49:29,-54.14600,46.56300,3.0,2.96,31.54
CABOT,2011-01-07 03:59:29,-54.07550,46.55920,3.0,3.32,31.52
CABOT,2011-01-07 04:09:29,-54.00550,46.55530,3.0,3.50,31.43
CABOT,2011-01-07 04:19:29,-53.93470,46.55150,3.0,3.54,31.43
CABOT,2011-01-07 04:29:29,-53.86370,46.54770,3.0,3.34,31.50
CABOT,2011-01-07 04:39:29,-53.79300,46.54380,3.0,3.39,31.46
CABOT,2011-01-07 04:49:29,-53.72220,46.54020,3.0,3.26,31.47
CABOT,2011-01-07 04:59:18,-53.65230,46.53620,3.0,3.38,31.42
CABOT,2011-01-07 05:11:31,-53.58530,46.53270,3.0,3.35,31.43
CABOT,2011-01-07 05:26:58,-53.51200,46.53230,3.0,3.06,31.50
CABOT,2011-01-07 05:39:29,-53.44420,46.53880,3.0,2.91,31.49
CABOT,2011-01-07 05:52:04,-53.37100,46.54570,3.0,3.06,31.42
CABOT,2011-01-07 06:05:27,-53.30280,46.55220,3.0,2.97,31.43
CABOT,2011-01-07 06:19:23,-53.23320,46.55880,3.0,2.85,31.62
CABOT,2011-01-07 06:32:29,-53.16580,46.56520,3.0,2.86,31.61
