Ship/Navire,Date(GMT),Longitude,Latitude,Deph/Profondeur(m),Temperature/Température(ºC),Salinity/Salinité
CONNAIGRA,2016-01-05 14:09:36,-54.08580,46.55900,7.5,1.99,31.26
CONNAIGRA,2016-01-05 14:19:36,-54.16220,46.56300,7.5,1.96,31.25
CONNAIGRA,2016-01-05 14:29:36,-54.23870,46.56730,7.5,1.98,31.26
CONNAIGRA,2016-01-05 14:39:36,-54.31530,46.57220,7.5,2.00,31.27
CONNAIGRA,2016-01-05 14:49:36,-54.39220,46.57750,7.5,1.85,31.33
CONNAIGRA,2016-01-05 14:59:36,-54.46900,46.58200,7.5,1.59,31.36
CONNAIGRA,2016-01-05 15:09:36,-54.54620,46.58530,7.5,1.47,31.40
CONNAIGRA,2016-01-05 15:19:36,-54.62330,46.58920,7.5,1.70,31.35
CONNAIGRA,2016-01-05 15:29:36,-54.70080,46.59320,7.5,2.12,31.31
CONNAIGRA,2016-01-05 15:39:36,-54.77800,46.59720,7.5,2.50,31.30
CONNAIGRA,2016-01-05 15:49:36,-54.85580,46.60170,7.5,2.54,31.32
CONNAIGRA,2016-01-05 15:59:36,-54.93420,46.60580,7.5,2.40,31.33
CONNAIGRA,2016-01-05 16:09:36,-55.01170,46.61000,7.5,2.40,31.33
CONNAIGRA,2016-01-05 16:19:36,-55.08950,46.61470,7.5,2.26,31.35
CONNAIGRA,2016-01-05 16:29:36,-55.16850,46.61970,7.5,2.17,31.28
CONNAIGRA,2016-01-05 16:39:36,-55.24770,46.62470,7.5,2.34,31.20
CONNAIGRA,2016-01-05 16:49:36,-55.32680,46.62930,7.5,2.44,31.15
CONNAIGRA,2016-01-05 16:59:36,-55.40600,46.63380,7.5,2.46,31.14
CONNAIGRA,2016-01-05 17:09:36,-55.48500,46.63850,7.5,2.43,31.15
CONNAIGRA,2016-01-05 17:19:36,-55.56350,46.64320,7.5,2.42,31.16
CONNAIGRA,2016-01-05 17:29:36,-55.64170,46.64770,7.5,2.46,31.16
CONNAIGRA,2016-01-05 17:39:36,-55.72070,46.65200,7.5,2.45,31.16
CONNAIGRA,2016-01-05 17:49:36,-55.80000,46.65630,7.5,2.46,31.17
CONNAIGRA,2016-01-05 17:59:36,-55.87850,46.66070,7.5,2.41,31.19
CONNAIGRA,2016-01-05 18:09:36,-55.95680,46.66470,7.5,2.47,31.17
CONNAIGRA,2016-01-05 18:19:36,-56.03500,46.66850,7.5,2.50,31.20
CONNAIGRA,2016-01-05 18:29:36,-56.11300,46.67320,7.5,2.54,31.20
CONNAIGRA,2016-01-05 18:39:36,-56.19080,46.67770,7.5,2.56,31.20
CONNAIGRA,2016-01-05 18:49:36,-56.26880,46.68200,7.5,2.58,31.19
CONNAIGRA,2016-01-05 18:59:36,-56.34220,46.69470,7.5,2.57,31.20
CONNAIGRA,2016-01-05 19:09:36,-56.41480,46.71480,7.5,2.60,31.20
CONNAIGRA,2016-01-05 19:19:36,-56.48850,46.73430,7.5,2.60,31.19
CONNAIGRA,2016-01-05 19:29:36,-56.56150,46.75400,7.5,2.61,31.19
CONNAIGRA,2016-01-05 19:39:36,-56.63480,46.77450,7.5,2.61,31.19
CONNAIGRA,2016-01-05 19:49:36,-56.70820,46.79450,7.5,2.66,31.19
CONNAIGRA,2016-01-05 19:59:36,-56.78170,46.81320,7.5,2.79,31.15
CONNAIGRA,2016-01-06 08:09:36,-61.71330,48.51870,7.5,1.57,30.83
CONNAIGRA,2016-01-06 08:19:36,-61.77600,48.54370,7.5,1.67,30.83
CONNAIGRA,2016-01-06 08:29:36,-61.83980,48.56870,7.5,1.71,30.85
CONNAIGRA,2016-01-06 08:39:36,-61.90470,48.59450,7.5,1.74,30.86
CONNAIGRA,2016-01-06 08:49:36,-61.96870,48.62050,7.5,1.72,30.89
CONNAIGRA,2016-01-06 08:59:36,-62.03320,48.64650,7.5,1.56,30.89
CONNAIGRA,2016-01-06 09:09:36,-62.09830,48.67280,7.5,1.65,30.86
CONNAIGRA,2016-01-06 09:19:36,-62.16530,48.69880,7.5,1.57,30.93
CONNAIGRA,2016-01-06 09:29:36,-62.23180,48.72380,7.5,1.20,30.89
CONNAIGRA,2016-01-06 09:39:36,-62.29730,48.74820,7.5,0.97,30.85
CONNAIGRA,2016-01-06 09:49:36,-62.36170,48.77200,7.5,0.87,30.80
CONNAIGRA,2016-01-06 09:59:36,-62.42520,48.79570,7.5,0.83,30.80
CONNAIGRA,2016-01-06 10:09:36,-62.48870,48.81950,7.5,0.84,30.80
CONNAIGRA,2016-01-06 10:19:36,-62.55080,48.84280,7.5,0.82,30.81
CONNAIGRA,2016-01-06 10:29:36,-62.61220,48.86620,7.5,0.73,30.80
CONNAIGRA,2016-01-06 10:39:36,-62.67350,48.88980,7.5,0.74,30.78
CONNAIGRA,2016-01-06 10:49:36,-62.73500,48.91370,7.5,0.91,30.81
CONNAIGRA,2016-01-06 10:59:36,-62.79520,48.93670,7.5,0.93,30.81
CONNAIGRA,2016-01-06 11:09:36,-62.85650,48.96000,7.5,0.76,30.81
CONNAIGRA,2016-01-06 11:19:36,-62.91780,48.98300,7.5,0.73,30.79
CONNAIGRA,2016-01-06 11:29:36,-62.98020,49.00570,7.5,0.70,30.79
CONNAIGRA,2016-01-06 11:39:36,-63.04450,49.02920,7.5,0.69,30.78
CONNAIGRA,2016-01-06 11:49:36,-63.10920,49.05280,7.5,0.72,30.80
CONNAIGRA,2016-01-06 11:59:36,-63.17280,49.07620,7.5,0.70,30.81
CONNAIGRA,2016-01-06 12:09:36,-63.23920,49.09850,7.5,0.69,30.80
CONNAIGRA,2016-01-06 12:19:36,-63.30480,49.12050,7.5,0.70,30.81
CONNAIGRA,2016-01-06 12:29:36,-63.36970,49.14220,7.5,0.68,30.82
CONNAIGRA,2016-01-06 12:39:36,-63.43650,49.16430,7.5,0.64,30.82
CONNAIGRA,2016-01-06 12:49:36,-63.50430,49.18480,7.5,0.58,30.86
CONNAIGRA,2016-01-06 12:59:36,-63.57150,49.20470,7.5,0.54,30.90
CONNAIGRA,2016-01-06 13:09:36,-63.63900,49.22500,7.5,0.46,30.89
CONNAIGRA,2016-01-06 13:19:36,-63.70620,49.24570,7.5,0.46,30.87
CONNAIGRA,2016-01-06 13:29:36,-63.77450,49.26600,7.5,0.49,30.92
CONNAIGRA,2016-01-06 13:39:36,-63.84230,49.28500,7.5,0.44,30.93
CONNAIGRA,2016-01-06 13:49:36,-63.90970,49.30480,7.5,0.31,30.80
CONNAIGRA,2016-01-06 13:59:36,-63.97780,49.32550,7.5,0.28,30.73
CONNAIGRA,2016-01-06 14:09:36,-64.04730,49.34450,7.5,0.39,30.72
CONNAIGRA,2016-01-06 14:19:36,-64.11970,49.35930,7.5,0.43,30.68
CONNAIGRA,2016-01-06 14:29:36,-64.19680,49.36820,7.5,0.31,30.60
CONNAIGRA,2016-01-06 14:39:36,-64.27570,49.37700,7.5,0.22,30.49
CONNAIGRA,2016-01-06 14:49:36,-64.35420,49.38580,7.5,0.10,30.38
CONNAIGRA,2016-01-06 14:59:36,-64.43200,49.39370,7.5,0.02,30.36
CONNAIGRA,2016-01-06 15:09:36,-64.50980,49.39820,7.5,-0.01,30.51
CONNAIGRA,2016-01-06 15:19:36,-64.58670,49.40280,7.5,-0.12,30.60
CONNAIGRA,2016-01-06 15:29:36,-64.66320,49.40770,7.5,-0.18,30.66
CONNAIGRA,2016-01-06 15:39:36,-64.73780,49.41250,7.5,-0.17,30.63
CONNAIGRA,2016-01-06 15:49:36,-64.81230,49.41720,7.5,0.12,30.63
CONNAIGRA,2016-01-06 15:59:36,-64.88750,49.42180,7.5,0.14,30.60
CONNAIGRA,2016-01-06 16:09:36,-64.96250,49.42650,7.5,-0.07,30.70
CONNAIGRA,2016-01-06 16:19:36,-65.03630,49.43120,7.5,-0.23,30.69
CONNAIGRA,2016-01-06 16:29:36,-65.11000,49.43580,7.5,-0.28,30.69
CONNAIGRA,2016-01-06 16:39:36,-65.18330,49.44050,7.5,-0.32,30.71
CONNAIGRA,2016-01-06 16:49:36,-65.25530,49.44520,7.5,-0.40,30.72
CONNAIGRA,2016-01-06 16:59:36,-65.32770,49.44930,7.5,-0.40,30.73
CONNAIGRA,2016-01-06 17:09:36,-65.39950,49.45300,7.5,-0.39,30.72
CONNAIGRA,2016-01-06 17:19:36,-65.47020,49.45700,7.5,-0.36,30.75
CONNAIGRA,2016-01-06 17:29:36,-65.54130,49.45920,7.5,-0.38,30.75
CONNAIGRA,2016-01-06 17:39:36,-65.61200,49.46030,7.5,-0.25,30.78
CONNAIGRA,2016-01-06 17:49:36,-65.68330,49.46170,7.5,-0.18,30.83
CONNAIGRA,2016-01-06 17:59:36,-65.75400,49.46380,7.5,-0.20,30.87
CONNAIGRA,2016-01-06 18:09:36,-65.82300,49.46070,7.5,-0.20,30.86
CONNAIGRA,2016-01-06 18:19:36,-65.89170,49.45100,7.5,-0.13,30.91
CONNAIGRA,2016-01-06 18:29:36,-65.96000,49.44100,7.5,-0.16,30.89
CONNAIGRA,2016-01-06 18:39:36,-66.02900,49.43050,7.5,-0.15,30.86
CONNAIGRA,2016-01-06 18:49:36,-66.09850,49.42050,7.5,-0.11,30.91
CONNAIGRA,2016-01-06 18:59:36,-66.16830,49.41030,7.5,-0.15,30.95
CONNAIGRA,2016-01-06 19:09:36,-66.23830,49.39930,7.5,-0.18,30.92
CONNAIGRA,2016-01-06 19:19:36,-66.30900,49.38770,7.5,-0.08,30.94
CONNAIGRA,2016-01-06 19:29:36,-66.37870,49.37650,7.5,-0.04,30.91
CONNAIGRA,2016-01-06 19:39:36,-66.44930,49.36500,7.5,0.04,30.94
CONNAIGRA,2016-01-06 19:49:36,-66.51880,49.35420,7.5,-0.00,30.94
CONNAIGRA,2016-01-06 19:59:36,-66.58880,49.34330,7.5,-0.03,30.86
CONNAIGRA,2016-01-06 20:09:36,-66.66030,49.33280,7.5,-0.07,30.81
CONNAIGRA,2016-01-06 20:19:36,-66.73220,49.32150,7.5,0.01,30.76
CONNAIGRA,2016-01-06 20:29:36,-66.80480,49.30930,7.5,0.23,30.70
CONNAIGRA,2016-01-06 20:39:36,-66.87820,49.29670,7.5,0.46,30.70
CONNAIGRA,2016-01-06 20:49:36,-66.95150,49.28370,7.5,0.22,30.80
CONNAIGRA,2016-01-06 20:59:36,-67.02400,49.27100,7.5,0.06,30.80
CONNAIGRA,2016-01-06 21:09:36,-67.09620,49.25870,7.5,0.25,30.66
CONNAIGRA,2016-01-06 21:19:36,-67.16580,49.24550,7.5,0.61,30.52
CONNAIGRA,2016-01-06 21:29:36,-67.23380,49.23250,7.5,0.45,30.15
CONNAIGRA,2016-01-06 21:39:36,-67.30100,49.22000,7.5,0.07,29.56
CONNAIGRA,2016-01-06 21:49:36,-67.36820,49.20820,7.5,-0.26,28.93
CONNAIGRA,2016-01-06 21:59:36,-67.43230,49.19230,7.5,-0.50,28.46
CONNAIGRA,2016-01-06 22:09:36,-67.49380,49.16770,7.5,-0.72,28.20
CONNAIGRA,2016-01-06 22:19:36,-67.55680,49.14250,7.5,-0.84,28.04
CONNAIGRA,2016-01-06 22:29:36,-67.62120,49.11670,7.5,-0.86,28.03
CONNAIGRA,2016-01-06 22:39:36,-67.68600,49.08980,7.5,-0.87,28.21
CONNAIGRA,2016-01-06 22:49:36,-67.75000,49.06280,7.5,-0.76,28.46
CONNAIGRA,2016-01-06 22:59:36,-67.81320,49.03520,7.5,-0.70,28.63
CONNAIGRA,2016-01-06 23:09:36,-67.87630,49.00650,7.5,-0.66,28.66
CONNAIGRA,2016-01-06 23:19:36,-67.94070,48.97850,7.5,-0.42,28.89
CONNAIGRA,2016-01-06 23:29:36,-68.00480,48.95180,7.5,0.16,29.32
CONNAIGRA,2016-01-06 23:39:36,-68.06850,48.92430,7.5,0.54,29.75
CONNAIGRA,2016-01-06 23:49:36,-68.12920,48.89830,7.5,0.56,29.61
CONNAIGRA,2016-01-06 23:59:36,-68.19000,48.87420,7.5,0.28,28.98
CONNAIGRA,2016-01-07 00:09:36,-68.25250,48.85020,7.5,-0.07,28.40
CONNAIGRA,2016-01-07 00:19:36,-68.31680,48.82720,7.5,-0.32,27.82
CONNAIGRA,2016-01-07 00:29:36,-68.38350,48.80420,7.5,-0.45,27.43
CONNAIGRA,2016-01-07 00:39:36,-68.45030,48.77980,7.5,-0.52,27.21
CONNAIGRA,2016-01-07 00:49:36,-68.51570,48.75430,7.5,-0.64,27.04
CONNAIGRA,2016-01-07 00:59:36,-68.57980,48.72820,7.5,-0.65,26.95
CONNAIGRA,2016-01-07 01:09:36,-68.64380,48.70170,7.5,-0.36,27.29
CONNAIGRA,2016-01-07 01:19:36,-68.70680,48.67480,7.5,-0.11,27.57
CONNAIGRA,2016-01-07 01:29:36,-68.77000,48.64930,7.5,0.25,28.12
CONNAIGRA,2016-01-07 01:39:36,-68.83350,48.62350,7.5,0.51,28.54
CONNAIGRA,2016-01-07 01:49:36,-68.89500,48.59550,7.5,0.77,28.99
CONNAIGRA,2016-01-07 01:59:36,-68.95730,48.56580,7.5,0.93,29.32
CONNAIGRA,2016-01-07 02:09:36,-69.02120,48.53570,7.5,1.02,29.49
CONNAIGRA,2016-01-07 02:19:36,-69.08400,48.50230,7.5,1.06,29.51
CONNAIGRA,2016-01-07 02:29:36,-69.14370,48.46470,7.5,1.16,29.54
CONNAIGRA,2016-01-07 02:39:36,-69.20480,48.42670,7.5,1.28,29.64
CONNAIGRA,2016-01-07 02:49:36,-69.27200,48.39250,7.5,1.40,29.85
CONNAIGRA,2016-01-07 02:59:36,-69.33970,48.35580,7.5,1.51,30.12
CONNAIGRA,2016-01-07 03:09:36,-69.39430,48.32230,7.5,1.62,30.39
CONNAIGRA,2016-01-07 03:19:36,-69.40050,48.30520,7.5,1.70,30.64
CONNAIGRA,2016-01-07 03:29:36,-69.44830,48.26320,7.5,1.73,30.80
CONNAIGRA,2016-01-07 03:39:35,-69.50130,48.21730,7.5,1.73,30.79
CONNAIGRA,2016-01-07 03:49:36,-69.54700,48.16870,7.5,1.69,30.70
CONNAIGRA,2016-01-07 03:59:35,-69.58230,48.11600,7.5,1.66,30.52
CONNAIGRA,2016-01-07 04:09:36,-69.62070,48.06170,7.5,1.73,30.57
CONNAIGRA,2016-01-07 04:19:35,-69.66980,48.01600,7.5,1.61,30.37
CONNAIGRA,2016-01-07 04:29:35,-69.72050,47.96920,7.5,0.84,27.17
CONNAIGRA,2016-01-07 04:39:35,-69.76770,47.91950,7.5,0.26,23.93
CONNAIGRA,2016-01-07 04:49:35,-69.80980,47.86950,7.5,0.17,23.09
CONNAIGRA,2016-01-07 04:59:35,-69.84780,47.82030,7.5,0.18,23.12
CONNAIGRA,2016-01-07 05:09:35,-69.88620,47.77000,7.5,0.23,23.20
CONNAIGRA,2016-01-07 05:19:36,-69.93600,47.72530,7.5,0.33,23.84
CONNAIGRA,2016-01-07 05:29:35,-69.98800,47.68180,7.5,0.26,23.47
CONNAIGRA,2016-01-07 05:39:35,-70.04130,47.63750,7.5,0.21,23.22
CONNAIGRA,2016-01-07 05:49:35,-70.09780,47.59300,7.5,0.22,23.07
CONNAIGRA,2016-01-07 05:59:35,-70.14980,47.54820,7.5,0.25,23.27
CONNAIGRA,2016-01-07 06:09:35,-70.19970,47.49970,7.5,0.24,23.33
CONNAIGRA,2016-01-07 06:19:35,-70.27080,47.46180,7.5,0.38,23.87
CONNAIGRA,2016-01-07 06:29:35,-70.35680,47.44180,7.5,0.42,24.09
CONNAIGRA,2016-01-07 06:39:35,-70.43450,47.42070,7.5,0.43,24.01
CONNAIGRA,2016-01-07 06:49:35,-70.47950,47.36750,7.5,0.43,23.58
CONNAIGRA,2016-01-07 06:59:35,-70.51950,47.31230,7.5,0.45,22.91
CONNAIGRA,2016-01-07 07:09:35,-70.55980,47.25750,7.5,0.46,22.25
CONNAIGRA,2016-01-07 07:19:35,-70.60920,47.20820,7.5,0.20,19.31
CONNAIGRA,2016-01-07 07:29:35,-70.65830,47.15870,7.5,-0.13,14.56
CONNAIGRA,2016-01-07 07:39:35,-70.70650,47.10800,7.5,-0.03,13.86
CONNAIGRA,2016-01-07 07:49:35,-70.74330,47.05600,7.5,0.09,14.94
CONNAIGRA,2016-01-07 07:59:35,-70.78880,47.00820,7.5,0.01,12.97
CONNAIGRA,2016-01-07 08:09:35,-70.83530,46.96020,7.5,0.02,8.34
CONNAIGRA,2016-01-07 08:19:35,-70.88430,46.91380,7.5,0.04,4.32
CONNAIGRA,2016-01-07 08:29:35,-70.94980,46.87530,7.5,0.07,2.43
CONNAIGRA,2016-01-07 08:39:35,-71.02750,46.85000,7.5,0.07,1.27
CONNAIGRA,2016-01-07 08:49:35,-71.11430,46.84070,7.5,0.08,0.73
CONNAIGRA,2016-01-07 08:59:35,-71.18330,46.83130,7.5,0.08,0.55
CONNAIGRA,2016-01-07 09:09:35,-71.19870,46.80680,7.5,0.11,0.32
CONNAIGRA,2016-01-07 09:19:35,-71.22970,46.77720,7.5,0.13,0.25
CONNAIGRA,2016-01-07 09:29:35,-71.28980,46.74550,7.5,0.14,0.19
CONNAIGRA,2016-01-07 09:39:35,-71.36750,46.72680,7.5,0.12,0.22
CONNAIGRA,2016-01-07 09:49:35,-71.44020,46.71370,7.5,0.11,0.41
CONNAIGRA,2016-01-07 09:59:35,-71.51720,46.70000,7.5,0.11,0.41
CONNAIGRA,2016-01-07 10:09:35,-71.58520,46.67470,7.5,0.09,0.55
CONNAIGRA,2016-01-07 10:19:35,-71.65500,46.65030,7.5,0.08,0.52
CONNAIGRA,2016-01-07 10:29:35,-71.72870,46.63930,7.5,0.07,0.44
CONNAIGRA,2016-01-07 10:39:35,-71.79480,46.66130,7.5,0.07,0.38
CONNAIGRA,2016-01-07 10:49:35,-71.86470,46.68000,7.5,0.08,0.33
CONNAIGRA,2016-01-07 10:59:35,-71.91230,46.64430,7.5,0.08,0.30
CONNAIGRA,2016-01-07 11:09:35,-71.96630,46.61520,7.5,0.08,0.26
CONNAIGRA,2016-01-07 11:19:35,-72.02030,46.58380,7.5,0.07,0.24
CONNAIGRA,2016-01-07 11:29:35,-72.07650,46.56470,7.5,0.07,0.21
CONNAIGRA,2016-01-07 11:39:35,-72.13150,46.56050,7.5,0.07,0.20
CONNAIGRA,2016-01-07 11:49:35,-72.17650,46.53520,7.5,0.07,0.18
CONNAIGRA,2016-01-07 11:59:35,-72.22330,46.51070,7.5,0.07,0.18
CONNAIGRA,2016-01-07 12:09:35,-72.24450,46.47120,7.5,0.07,0.17
CONNAIGRA,2016-01-07 12:19:35,-72.27370,46.44270,7.5,0.08,0.16
CONNAIGRA,2016-01-07 12:29:35,-72.31730,46.43720,7.5,0.08,0.17
CONNAIGRA,2016-01-07 12:39:35,-72.36020,46.42720,7.5,0.08,0.17
CONNAIGRA,2016-01-07 12:49:35,-72.39470,46.40480,7.5,0.08,0.18
CONNAIGRA,2016-01-07 12:59:35,-72.43370,46.38280,7.5,0.08,0.17
CONNAIGRA,2016-01-07 13:09:35,-72.47530,46.37300,7.5,0.08,0.18
CONNAIGRA,2016-01-07 13:19:35,-72.51220,46.34880,7.5,0.09,0.17
CONNAIGRA,2016-01-07 13:29:35,-72.54030,46.33050,7.5,0.08,0.17
CONNAIGRA,2016-01-07 13:39:35,-72.55130,46.31880,7.5,0.10,0.18
CONNAIGRA,2016-01-07 13:49:35,-72.58120,46.29620,7.5,0.13,0.16
CONNAIGRA,2016-01-07 13:59:35,-72.60870,46.28000,7.5,0.11,0.17
CONNAIGRA,2016-01-07 14:09:35,-72.63830,46.26600,7.5,0.13,0.15
CONNAIGRA,2016-01-07 14:19:35,-72.67370,46.26370,7.5,0.14,0.15
CONNAIGRA,2016-01-07 14:29:35,-72.70920,46.26120,7.5,0.15,0.14
CONNAIGRA,2016-01-07 14:39:35,-72.73980,46.24730,7.5,0.15,0.14
CONNAIGRA,2016-01-07 14:49:35,-72.77020,46.23330,7.5,0.18,0.13
CONNAIGRA,2016-01-07 14:59:35,-72.80020,46.21920,7.5,0.20,0.13
CONNAIGRA,2016-01-07 15:09:35,-72.83280,46.20750,7.5,0.20,0.12
CONNAIGRA,2016-01-07 15:19:35,-72.86670,46.19930,7.5,0.22,0.13
CONNAIGRA,2016-01-07 15:29:35,-72.90000,46.18920,7.5,0.23,0.12
CONNAIGRA,2016-01-07 15:39:35,-72.92680,46.17230,7.5,0.26,0.12
CONNAIGRA,2016-01-07 15:49:35,-72.94820,46.15250,7.5,0.29,0.12
CONNAIGRA,2016-01-07 15:59:35,-72.95670,46.12850,7.5,0.32,0.12
CONNAIGRA,2016-01-07 16:09:35,-72.97350,46.10700,7.5,0.36,0.12
CONNAIGRA,2016-01-07 16:19:35,-72.99900,46.09000,7.5,0.39,0.12
CONNAIGRA,2016-01-07 16:29:35,-73.03130,46.07220,7.5,0.44,0.12
CONNAIGRA,2016-01-07 16:39:35,-73.06950,46.06250,7.5,0.46,0.12
CONNAIGRA,2016-01-07 16:49:35,-73.11220,46.05630,7.5,0.50,0.12
CONNAIGRA,2016-01-07 16:59:35,-73.15700,46.04350,7.5,0.56,0.12
CONNAIGRA,2016-01-07 17:09:35,-73.17680,46.00500,7.5,0.56,0.12
CONNAIGRA,2016-01-07 17:19:35,-73.19850,45.96680,7.5,0.57,0.12
CONNAIGRA,2016-01-07 17:29:35,-73.21350,45.93130,7.5,0.62,0.13
CONNAIGRA,2016-01-07 17:39:35,-73.21980,45.90370,7.5,0.64,0.13
CONNAIGRA,2016-01-07 17:49:35,-73.24680,45.88150,7.5,0.69,0.14
CONNAIGRA,2016-01-07 17:59:35,-73.26880,45.85670,7.5,0.73,0.14
CONNAIGRA,2016-01-07 18:09:35,-73.29200,45.83220,7.5,0.77,0.14
CONNAIGRA,2016-01-07 18:19:35,-73.31870,45.81030,7.5,0.79,0.14
CONNAIGRA,2016-01-07 18:29:35,-73.34550,45.78830,7.5,0.81,0.14
CONNAIGRA,2016-01-07 18:39:35,-73.37650,45.76980,7.5,0.84,0.14
CONNAIGRA,2016-01-07 18:49:35,-73.40200,45.74680,7.5,0.86,0.14
CONNAIGRA,2016-01-07 18:59:35,-73.42700,45.72370,7.5,0.88,0.14
CONNAIGRA,2016-01-07 19:09:35,-73.44670,45.69830,7.5,0.89,0.14
CONNAIGRA,2016-01-07 19:19:35,-73.45870,45.67130,7.5,0.91,0.14
CONNAIGRA,2016-01-07 19:29:35,-73.47720,45.64770,7.5,0.92,0.14
CONNAIGRA,2016-01-07 19:39:35,-73.49230,45.62520,7.5,0.93,0.13
CONNAIGRA,2016-01-07 19:49:35,-73.50450,45.60080,7.5,0.93,0.13
CONNAIGRA,2016-01-07 19:59:35,-73.50320,45.57750,7.5,0.94,0.13
CONNAIGRA,2016-01-07 20:09:35,-73.51820,45.55430,7.5,0.98,0.14
CONNAIGRA,2016-01-08 22:59:35,-73.47300,45.65230,7.5,1.15,0.12
CONNAIGRA,2016-01-08 23:09:35,-73.45300,45.68850,7.5,1.16,0.12
CONNAIGRA,2016-01-08 23:19:35,-73.42770,45.72320,7.5,1.15,0.13
CONNAIGRA,2016-01-08 23:29:35,-73.39330,45.75470,7.5,1.13,0.13
CONNAIGRA,2016-01-08 23:39:35,-73.35600,45.78250,7.5,1.12,0.13
CONNAIGRA,2016-01-08 23:49:35,-73.31780,45.81080,7.5,1.10,0.13
CONNAIGRA,2016-01-08 23:59:35,-73.28080,45.84130,7.5,1.08,0.13
CONNAIGRA,2016-01-09 00:09:35,-73.25220,45.87570,7.5,1.07,0.13
CONNAIGRA,2016-01-09 00:19:35,-73.21630,45.90680,7.5,1.05,0.13
CONNAIGRA,2016-01-09 00:29:35,-73.21100,45.94780,7.5,1.04,0.13
CONNAIGRA,2016-01-09 00:39:35,-73.18350,45.98730,7.5,1.00,0.13
CONNAIGRA,2016-01-09 00:49:35,-73.17150,46.01870,7.5,1.00,0.14
CONNAIGRA,2016-01-09 00:59:35,-73.14620,46.04850,7.5,0.95,0.14
CONNAIGRA,2016-01-09 01:09:35,-73.09600,46.05900,7.5,0.93,0.14
CONNAIGRA,2016-01-09 01:19:35,-73.04030,46.06770,7.5,0.93,0.14
CONNAIGRA,2016-01-09 01:29:35,-73.00230,46.08830,7.5,0.89,0.14
CONNAIGRA,2016-01-09 01:39:35,-72.97030,46.10930,7.5,0.88,0.14
CONNAIGRA,2016-01-09 01:49:35,-72.95370,46.13680,7.5,0.88,0.14
CONNAIGRA,2016-01-09 01:59:35,-72.93730,46.16480,7.5,0.81,0.14
CONNAIGRA,2016-01-09 02:09:35,-72.90530,46.18570,7.5,0.81,0.13
CONNAIGRA,2016-01-09 02:19:35,-72.86600,46.19850,7.5,0.80,0.13
CONNAIGRA,2016-01-09 02:29:35,-72.82520,46.20920,7.5,0.81,0.13
CONNAIGRA,2016-01-09 02:39:35,-72.78830,46.22470,7.5,0.78,0.12
CONNAIGRA,2016-01-09 02:49:35,-72.75180,46.24180,7.5,0.73,0.12
CONNAIGRA,2016-01-09 02:59:35,-72.71500,46.25870,7.5,0.74,0.12
CONNAIGRA,2016-01-09 03:09:35,-72.67280,46.26280,7.5,0.69,0.12
CONNAIGRA,2016-01-09 03:19:35,-72.62920,46.27020,7.5,0.67,0.12
CONNAIGRA,2016-01-09 03:29:35,-72.59320,46.28930,7.5,0.65,0.12
CONNAIGRA,2016-01-09 03:39:35,-72.56370,46.30620,7.5,0.63,0.12
